source,frame,sub,field,index,got
TAME,40,0,pitch_t_int,-1,24
TAME,40,0,pitch_t_frac,-1,0
TAME,40,0,adaptive_gain_before_q14,-1,16985
TAME,40,0,pitch_instability_flag_q0,-1,0
TAME,40,0,adaptive_gain_after_pitch_instability_q14,-1,16985
TAME,40,0,fixed_gain_q14,-1,1034496
TAME,40,0,past_exc_rms_x100,-1,23899
TAME,40,0,past_tail_rms_x100,-1,25338
TAME,40,0,adaptive_v_rms_x100,-1,25654
TAME,40,0,pitch_contrib_rms_x100,-1,26585
TAME,40,0,fixed_contrib_rms_x100,-1,2296
TAME,40,0,excitation_u_rms_x100,-1,26443
TAME,40,0,pitch_to_fixed_ratio_x100,-1,1158
TAME,40,0,past_to_fixed_ratio_x100,-1,1041
TAME,40,1,bitstream_ga,-1,7
TAME,40,1,bitstream_gb,-1,3
TAME,40,1,pitch_t_int,-1,24
TAME,40,1,pitch_t_frac,-1,0
TAME,40,1,adaptive_gain_before_q14,-1,16169
TAME,40,1,pitch_instability_flag_q0,-1,0
TAME,40,1,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,40,1,fixed_gain_q14,-1,1152064
TAME,40,1,past_exc_rms_x100,-1,24593
TAME,40,1,past_tail_rms_x100,-1,26443
TAME,40,1,adaptive_v_rms_x100,-1,26159
TAME,40,1,pitch_contrib_rms_x100,-1,25823
TAME,40,1,fixed_contrib_rms_x100,-1,2693
TAME,40,1,excitation_u_rms_x100,-1,25390
TAME,40,1,pitch_to_fixed_ratio_x100,-1,959
TAME,40,1,past_to_fixed_ratio_x100,-1,913
TAME,41,0,bitstream_ga,-1,4
TAME,41,0,bitstream_gb,-1,9
TAME,41,0,pitch_t_int,-1,40
TAME,41,0,pitch_t_frac,-1,0
TAME,41,0,adaptive_gain_before_q14,-1,16963
TAME,41,0,pitch_instability_flag_q0,-1,0
TAME,41,0,adaptive_gain_after_pitch_instability_q14,-1,16963
TAME,41,0,fixed_gain_q14,-1,1468992
TAME,41,0,past_exc_rms_x100,-1,25094
TAME,41,0,past_tail_rms_x100,-1,25390
TAME,41,0,adaptive_v_rms_x100,-1,25390
TAME,41,0,pitch_contrib_rms_x100,-1,26298
TAME,41,0,fixed_contrib_rms_x100,-1,2846
TAME,41,0,excitation_u_rms_x100,-1,25633
TAME,41,0,pitch_to_fixed_ratio_x100,-1,924
TAME,41,0,past_to_fixed_ratio_x100,-1,882
TAME,41,1,bitstream_ga,-1,5
TAME,41,1,bitstream_gb,-1,3
TAME,41,1,pitch_t_int,-1,40
TAME,41,1,pitch_t_frac,-1,0
TAME,41,1,adaptive_gain_before_q14,-1,16113
TAME,41,1,pitch_instability_flag_q0,-1,0
TAME,41,1,adaptive_gain_after_pitch_instability_q14,-1,16113
TAME,41,1,fixed_gain_q14,-1,883520
TAME,41,1,past_exc_rms_x100,-1,25758
TAME,41,1,past_tail_rms_x100,-1,25633
TAME,41,1,adaptive_v_rms_x100,-1,25633
TAME,41,1,pitch_contrib_rms_x100,-1,25207
TAME,41,1,fixed_contrib_rms_x100,-1,1708
TAME,41,1,excitation_u_rms_x100,-1,25402
TAME,41,1,pitch_to_fixed_ratio_x100,-1,1476
TAME,41,1,past_to_fixed_ratio_x100,-1,1508
TAME,42,0,bitstream_ga,-1,0
TAME,42,0,bitstream_gb,-1,15
TAME,42,0,pitch_t_int,-1,24
TAME,42,0,pitch_t_frac,-1,0
TAME,42,0,adaptive_gain_before_q14,-1,16502
TAME,42,0,pitch_instability_flag_q0,-1,0
TAME,42,0,adaptive_gain_after_pitch_instability_q14,-1,16502
TAME,42,0,fixed_gain_q14,-1,1501120
TAME,42,0,past_exc_rms_x100,-1,25647
TAME,42,0,past_tail_rms_x100,-1,25402
TAME,42,0,adaptive_v_rms_x100,-1,24701
TAME,42,0,pitch_contrib_rms_x100,-1,24872
TAME,42,0,fixed_contrib_rms_x100,-1,3336
TAME,42,0,excitation_u_rms_x100,-1,25057
TAME,42,0,pitch_to_fixed_ratio_x100,-1,746
TAME,42,0,past_to_fixed_ratio_x100,-1,769
TAME,42,1,bitstream_ga,-1,1
TAME,42,1,bitstream_gb,-1,9
TAME,42,1,pitch_t_int,-1,24
TAME,42,1,pitch_t_frac,-1,0
TAME,42,1,adaptive_gain_before_q14,-1,16683
TAME,42,1,pitch_instability_flag_q0,-1,0
TAME,42,1,adaptive_gain_after_pitch_instability_q14,-1,16683
TAME,42,1,fixed_gain_q14,-1,1420992
TAME,42,1,past_exc_rms_x100,-1,25348
TAME,42,1,past_tail_rms_x100,-1,25057
TAME,42,1,adaptive_v_rms_x100,-1,25328
TAME,42,1,pitch_contrib_rms_x100,-1,25792
TAME,42,1,fixed_contrib_rms_x100,-1,3154
TAME,42,1,excitation_u_rms_x100,-1,25499
TAME,42,1,pitch_to_fixed_ratio_x100,-1,818
TAME,42,1,past_to_fixed_ratio_x100,-1,804
TAME,45,1,bitstream_ga,-1,4
TAME,45,1,bitstream_gb,-1,7
TAME,45,1,pitch_t_int,-1,24
TAME,45,1,pitch_t_frac,-1,0
TAME,45,1,adaptive_gain_before_q14,-1,17265
TAME,45,1,pitch_instability_flag_q0,-1,0
TAME,45,1,adaptive_gain_after_pitch_instability_q14,-1,17265
TAME,45,1,fixed_gain_q14,-1,1360704
TAME,45,1,past_exc_rms_x100,-1,25321
TAME,45,1,past_tail_rms_x100,-1,25941
TAME,45,1,adaptive_v_rms_x100,-1,25461
TAME,45,1,pitch_contrib_rms_x100,-1,26840
TAME,45,1,fixed_contrib_rms_x100,-1,3011
TAME,45,1,excitation_u_rms_x100,-1,26813
TAME,45,1,pitch_to_fixed_ratio_x100,-1,891
TAME,45,1,past_to_fixed_ratio_x100,-1,841
TAME,46,0,bitstream_ga,-1,1
TAME,46,0,bitstream_gb,-1,9
TAME,46,0,pitch_t_int,-1,40
TAME,46,0,pitch_t_frac,-1,0
TAME,46,0,adaptive_gain_before_q14,-1,16683
TAME,46,0,pitch_instability_flag_q0,-1,0
TAME,46,0,adaptive_gain_after_pitch_instability_q14,-1,16683
TAME,46,0,fixed_gain_q14,-1,1296960
TAME,46,0,past_exc_rms_x100,-1,25943
TAME,46,0,past_tail_rms_x100,-1,26813
TAME,46,0,adaptive_v_rms_x100,-1,26813
TAME,46,0,pitch_contrib_rms_x100,-1,27307
TAME,46,0,fixed_contrib_rms_x100,-1,2498
TAME,46,0,excitation_u_rms_x100,-1,27540
TAME,46,0,pitch_to_fixed_ratio_x100,-1,1093
TAME,46,0,past_to_fixed_ratio_x100,-1,1038
TAME,46,1,bitstream_ga,-1,7
TAME,46,1,bitstream_gb,-1,3
TAME,46,1,pitch_t_int,-1,40
TAME,46,1,pitch_t_frac,-1,0
TAME,46,1,adaptive_gain_before_q14,-1,16169
TAME,46,1,pitch_instability_flag_q0,-1,0
TAME,46,1,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,46,1,fixed_gain_q14,-1,1348864
TAME,46,1,past_exc_rms_x100,-1,26612
TAME,46,1,past_tail_rms_x100,-1,27540
TAME,46,1,adaptive_v_rms_x100,-1,27540
TAME,46,1,pitch_contrib_rms_x100,-1,27173
TAME,46,1,fixed_contrib_rms_x100,-1,2593
TAME,46,1,excitation_u_rms_x100,-1,27037
TAME,46,1,pitch_to_fixed_ratio_x100,-1,1048
TAME,46,1,past_to_fixed_ratio_x100,-1,1026
TAME,47,0,bitstream_ga,-1,4
TAME,47,0,bitstream_gb,-1,9
TAME,47,0,pitch_t_int,-1,24
TAME,47,0,pitch_t_frac,-1,0
TAME,47,0,adaptive_gain_before_q14,-1,16963
TAME,47,0,pitch_instability_flag_q0,-1,0
TAME,47,0,adaptive_gain_after_pitch_instability_q14,-1,16963
TAME,47,0,fixed_gain_q14,-1,1529856
TAME,47,0,past_exc_rms_x100,-1,26833
TAME,47,0,past_tail_rms_x100,-1,27037
TAME,47,0,adaptive_v_rms_x100,-1,26492
TAME,47,0,pitch_contrib_rms_x100,-1,27439
TAME,47,0,fixed_contrib_rms_x100,-1,3171
TAME,47,0,excitation_u_rms_x100,-1,27294
TAME,47,0,pitch_to_fixed_ratio_x100,-1,865
TAME,47,0,past_to_fixed_ratio_x100,-1,846
TAME,47,1,bitstream_ga,-1,4
TAME,47,1,bitstream_gb,-1,11
TAME,47,1,pitch_t_int,-1,24
TAME,47,1,pitch_t_frac,-1,0
TAME,47,1,adaptive_gain_before_q14,-1,16025
TAME,47,1,pitch_instability_flag_q0,-1,0
TAME,47,1,adaptive_gain_after_pitch_instability_q14,-1,16025
TAME,47,1,fixed_gain_q14,-1,1217728
TAME,47,1,past_exc_rms_x100,-1,27131
TAME,47,1,past_tail_rms_x100,-1,27294
TAME,47,1,adaptive_v_rms_x100,-1,27077
TAME,47,1,pitch_contrib_rms_x100,-1,26485
TAME,47,1,fixed_contrib_rms_x100,-1,2686
TAME,47,1,excitation_u_rms_x100,-1,25971
TAME,47,1,pitch_to_fixed_ratio_x100,-1,986
TAME,47,1,past_to_fixed_ratio_x100,-1,1010
TAME,50,1,bitstream_ga,-1,5
TAME,50,1,bitstream_gb,-1,3
TAME,50,1,pitch_t_int,-1,24
TAME,50,1,pitch_t_frac,-1,0
TAME,50,1,adaptive_gain_before_q14,-1,16113
TAME,50,1,pitch_instability_flag_q0,-1,0
TAME,50,1,adaptive_gain_after_pitch_instability_q14,-1,16113
TAME,50,1,fixed_gain_q14,-1,1270016
TAME,50,1,past_exc_rms_x100,-1,26330
TAME,50,1,past_tail_rms_x100,-1,27098
TAME,50,1,adaptive_v_rms_x100,-1,26434
TAME,50,1,pitch_contrib_rms_x100,-1,25995
TAME,50,1,fixed_contrib_rms_x100,-1,2829
TAME,50,1,excitation_u_rms_x100,-1,25706
TAME,50,1,pitch_to_fixed_ratio_x100,-1,919
TAME,50,1,past_to_fixed_ratio_x100,-1,931
TAME,51,0,bitstream_ga,-1,7
TAME,51,0,bitstream_gb,-1,1
TAME,51,0,pitch_t_int,-1,40
TAME,51,0,pitch_t_frac,-1,0
TAME,51,0,adaptive_gain_before_q14,-1,17356
TAME,51,0,pitch_instability_flag_q0,-1,0
TAME,51,0,adaptive_gain_after_pitch_instability_q14,-1,17356
TAME,51,0,fixed_gain_q14,-1,1224384
TAME,51,0,past_exc_rms_x100,-1,26315
TAME,51,0,past_tail_rms_x100,-1,25706
TAME,51,0,adaptive_v_rms_x100,-1,25706
TAME,51,0,pitch_contrib_rms_x100,-1,27232
TAME,51,0,fixed_contrib_rms_x100,-1,2372
TAME,51,0,excitation_u_rms_x100,-1,27185
TAME,51,0,pitch_to_fixed_ratio_x100,-1,1148
TAME,51,0,past_to_fixed_ratio_x100,-1,1110
TAME,51,1,bitstream_ga,-1,3
TAME,51,1,bitstream_gb,-1,11
TAME,51,1,pitch_t_int,-1,40
TAME,51,1,pitch_t_frac,-1,0
TAME,51,1,adaptive_gain_before_q14,-1,16115
TAME,51,1,pitch_instability_flag_q0,-1,0
TAME,51,1,adaptive_gain_after_pitch_instability_q14,-1,16115
TAME,51,1,fixed_gain_q14,-1,1598720
TAME,51,1,past_exc_rms_x100,-1,26731
TAME,51,1,past_tail_rms_x100,-1,27185
TAME,51,1,adaptive_v_rms_x100,-1,27185
TAME,51,1,pitch_contrib_rms_x100,-1,26748
TAME,51,1,fixed_contrib_rms_x100,-1,3099
TAME,51,1,excitation_u_rms_x100,-1,26967
TAME,51,1,pitch_to_fixed_ratio_x100,-1,863
TAME,51,1,past_to_fixed_ratio_x100,-1,863
TAME,52,0,bitstream_ga,-1,1
TAME,52,0,bitstream_gb,-1,9
TAME,52,0,pitch_t_int,-1,24
TAME,52,0,pitch_t_frac,-1,0
TAME,52,0,adaptive_gain_before_q14,-1,16683
TAME,52,0,pitch_instability_flag_q0,-1,0
TAME,52,0,adaptive_gain_after_pitch_instability_q14,-1,16683
TAME,52,0,fixed_gain_q14,-1,1191680
TAME,52,0,past_exc_rms_x100,-1,26692
TAME,52,0,past_tail_rms_x100,-1,26967
TAME,52,0,adaptive_v_rms_x100,-1,26476
TAME,52,0,pitch_contrib_rms_x100,-1,26963
TAME,52,0,fixed_contrib_rms_x100,-1,2648
TAME,52,0,excitation_u_rms_x100,-1,26968
TAME,52,0,pitch_to_fixed_ratio_x100,-1,1018
TAME,52,0,past_to_fixed_ratio_x100,-1,1008
TAME,52,1,bitstream_ga,-1,7
TAME,52,1,bitstream_gb,-1,3
TAME,52,1,pitch_t_int,-1,24
TAME,52,1,pitch_t_frac,-1,0
TAME,52,1,adaptive_gain_before_q14,-1,16169
TAME,52,1,pitch_instability_flag_q0,-1,0
TAME,52,1,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,52,1,fixed_gain_q14,-1,1461056
TAME,52,1,past_exc_rms_x100,-1,26706
TAME,52,1,past_tail_rms_x100,-1,26968
TAME,52,1,adaptive_v_rms_x100,-1,26793
TAME,52,1,pitch_contrib_rms_x100,-1,26435
TAME,52,1,fixed_contrib_rms_x100,-1,3231
TAME,52,1,excitation_u_rms_x100,-1,26250
TAME,52,1,pitch_to_fixed_ratio_x100,-1,818
TAME,52,1,past_to_fixed_ratio_x100,-1,826
TAME,55,1,bitstream_ga,-1,1
TAME,55,1,bitstream_gb,-1,7
TAME,55,1,pitch_t_int,-1,24
TAME,55,1,pitch_t_frac,-1,0
TAME,55,1,adaptive_gain_before_q14,-1,16985
TAME,55,1,pitch_instability_flag_q0,-1,0
TAME,55,1,adaptive_gain_after_pitch_instability_q14,-1,16985
TAME,55,1,fixed_gain_q14,-1,638432
TAME,55,1,past_exc_rms_x100,-1,26371
TAME,55,1,past_tail_rms_x100,-1,27272
TAME,55,1,adaptive_v_rms_x100,-1,26656
TAME,55,1,pitch_contrib_rms_x100,-1,27619
TAME,55,1,fixed_contrib_rms_x100,-1,1497
TAME,55,1,excitation_u_rms_x100,-1,27464
TAME,55,1,pitch_to_fixed_ratio_x100,-1,1845
TAME,55,1,past_to_fixed_ratio_x100,-1,1761
TAME,56,0,bitstream_ga,-1,4
TAME,56,0,bitstream_gb,-1,9
TAME,56,0,pitch_t_int,-1,40
TAME,56,0,pitch_t_frac,-1,0
TAME,56,0,adaptive_gain_before_q14,-1,16963
TAME,56,0,pitch_instability_flag_q0,-1,0
TAME,56,0,adaptive_gain_after_pitch_instability_q14,-1,16963
TAME,56,0,fixed_gain_q14,-1,1117440
TAME,56,0,past_exc_rms_x100,-1,26941
TAME,56,0,past_tail_rms_x100,-1,27464
TAME,56,0,adaptive_v_rms_x100,-1,27464
TAME,56,0,pitch_contrib_rms_x100,-1,28423
TAME,56,0,fixed_contrib_rms_x100,-1,2150
TAME,56,0,excitation_u_rms_x100,-1,28396
TAME,56,0,pitch_to_fixed_ratio_x100,-1,1322
TAME,56,0,past_to_fixed_ratio_x100,-1,1253
TAME,56,1,bitstream_ga,-1,0
TAME,56,1,bitstream_gb,-1,15
TAME,56,1,pitch_t_int,-1,40
TAME,56,1,pitch_t_frac,-1,0
TAME,56,1,adaptive_gain_before_q14,-1,16502
TAME,56,1,pitch_instability_flag_q0,-1,0
TAME,56,1,adaptive_gain_after_pitch_instability_q14,-1,16502
TAME,56,1,fixed_gain_q14,-1,1654784
TAME,56,1,past_exc_rms_x100,-1,27517
TAME,56,1,past_tail_rms_x100,-1,28396
TAME,56,1,adaptive_v_rms_x100,-1,28396
TAME,56,1,pitch_contrib_rms_x100,-1,28598
TAME,56,1,fixed_contrib_rms_x100,-1,3194
TAME,56,1,excitation_u_rms_x100,-1,28484
TAME,56,1,pitch_to_fixed_ratio_x100,-1,895
TAME,56,1,past_to_fixed_ratio_x100,-1,862
TAME,57,0,bitstream_ga,-1,7
TAME,57,0,bitstream_gb,-1,3
TAME,57,0,pitch_t_int,-1,24
TAME,57,0,pitch_t_frac,-1,0
TAME,57,0,adaptive_gain_before_q14,-1,16169
TAME,57,0,pitch_instability_flag_q0,-1,0
TAME,57,0,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,57,0,fixed_gain_q14,-1,1582464
TAME,57,0,past_exc_rms_x100,-1,27917
TAME,57,0,past_tail_rms_x100,-1,28484
TAME,57,0,adaptive_v_rms_x100,-1,27842
TAME,57,0,pitch_contrib_rms_x100,-1,27473
TAME,57,0,fixed_contrib_rms_x100,-1,3518
TAME,57,0,excitation_u_rms_x100,-1,27678
TAME,57,0,pitch_to_fixed_ratio_x100,-1,781
TAME,57,0,past_to_fixed_ratio_x100,-1,794
TAME,57,1,bitstream_ga,-1,4
TAME,57,1,bitstream_gb,-1,7
TAME,57,1,pitch_t_int,-1,24
TAME,57,1,pitch_t_frac,-1,0
TAME,57,1,adaptive_gain_before_q14,-1,17265
TAME,57,1,pitch_instability_flag_q0,-1,0
TAME,57,1,adaptive_gain_after_pitch_instability_q14,-1,17265
TAME,57,1,fixed_gain_q14,-1,980608
TAME,57,1,past_exc_rms_x100,-1,27931
TAME,57,1,past_tail_rms_x100,-1,27678
TAME,57,1,adaptive_v_rms_x100,-1,27591
TAME,57,1,pitch_contrib_rms_x100,-1,29078
TAME,57,1,fixed_contrib_rms_x100,-1,2430
TAME,57,1,excitation_u_rms_x100,-1,28676
TAME,57,1,pitch_to_fixed_ratio_x100,-1,1197
TAME,57,1,past_to_fixed_ratio_x100,-1,1149
TAME,58,0,bitstream_ga,-1,3
TAME,58,0,bitstream_gb,-1,11
TAME,58,0,pitch_t_int,-1,40
TAME,58,0,pitch_t_frac,-1,0
TAME,58,0,adaptive_gain_before_q14,-1,16115
TAME,58,0,pitch_instability_flag_q0,-1,0
TAME,58,0,adaptive_gain_after_pitch_instability_q14,-1,16115
TAME,58,0,fixed_gain_q14,-1,2052224
TAME,58,0,past_exc_rms_x100,-1,28144
TAME,58,0,past_tail_rms_x100,-1,28676
TAME,58,0,adaptive_v_rms_x100,-1,28676
TAME,58,0,pitch_contrib_rms_x100,-1,28201
TAME,58,0,fixed_contrib_rms_x100,-1,3953
TAME,58,0,excitation_u_rms_x100,-1,28401
TAME,58,0,pitch_to_fixed_ratio_x100,-1,713
TAME,58,0,past_to_fixed_ratio_x100,-1,712
TAME,60,1,bitstream_ga,-1,4
TAME,60,1,bitstream_gb,-1,7
TAME,60,1,pitch_t_int,-1,24
TAME,60,1,pitch_t_frac,-1,0
TAME,60,1,adaptive_gain_before_q14,-1,17265
TAME,60,1,pitch_instability_flag_q0,-1,0
TAME,60,1,adaptive_gain_after_pitch_instability_q14,-1,17265
TAME,60,1,fixed_gain_q14,-1,1074432
TAME,60,1,past_exc_rms_x100,-1,28335
TAME,60,1,past_tail_rms_x100,-1,28990
TAME,60,1,adaptive_v_rms_x100,-1,27725
TAME,60,1,pitch_contrib_rms_x100,-1,29216
TAME,60,1,fixed_contrib_rms_x100,-1,2527
TAME,60,1,excitation_u_rms_x100,-1,29204
TAME,60,1,pitch_to_fixed_ratio_x100,-1,1156
TAME,60,1,past_to_fixed_ratio_x100,-1,1121
TAME,61,0,bitstream_ga,-1,0
TAME,61,0,bitstream_gb,-1,15
TAME,61,0,pitch_t_int,-1,40
TAME,61,0,pitch_t_frac,-1,0
TAME,61,0,adaptive_gain_before_q14,-1,16502
TAME,61,0,pitch_instability_flag_q0,-1,0
TAME,61,0,adaptive_gain_after_pitch_instability_q14,-1,16502
TAME,61,0,fixed_gain_q14,-1,1973248
TAME,61,0,past_exc_rms_x100,-1,28841
TAME,61,0,past_tail_rms_x100,-1,29204
TAME,61,0,adaptive_v_rms_x100,-1,29204
TAME,61,0,pitch_contrib_rms_x100,-1,29409
TAME,61,0,fixed_contrib_rms_x100,-1,3795
TAME,61,0,excitation_u_rms_x100,-1,29543
TAME,61,0,pitch_to_fixed_ratio_x100,-1,775
TAME,61,0,past_to_fixed_ratio_x100,-1,760
TAME,61,1,bitstream_ga,-1,7
TAME,61,1,bitstream_gb,-1,3
TAME,61,1,pitch_t_int,-1,40
TAME,61,1,pitch_t_frac,-1,0
TAME,61,1,adaptive_gain_before_q14,-1,16169
TAME,61,1,pitch_instability_flag_q0,-1,0
TAME,61,1,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,61,1,fixed_gain_q14,-1,1771904
TAME,61,1,past_exc_rms_x100,-1,29241
TAME,61,1,past_tail_rms_x100,-1,29543
TAME,61,1,adaptive_v_rms_x100,-1,29543
TAME,61,1,pitch_contrib_rms_x100,-1,29155
TAME,61,1,fixed_contrib_rms_x100,-1,3415
TAME,61,1,excitation_u_rms_x100,-1,29362
TAME,61,1,pitch_to_fixed_ratio_x100,-1,854
TAME,61,1,past_to_fixed_ratio_x100,-1,856
TAME,62,0,bitstream_ga,-1,4
TAME,62,0,bitstream_gb,-1,11
TAME,62,0,pitch_t_int,-1,24
TAME,62,0,pitch_t_frac,-1,0
TAME,62,0,adaptive_gain_before_q14,-1,16025
TAME,62,0,pitch_instability_flag_q0,-1,0
TAME,62,0,adaptive_gain_after_pitch_instability_q14,-1,16025
TAME,62,0,fixed_gain_q14,-1,1196544
TAME,62,0,past_exc_rms_x100,-1,29261
TAME,62,0,past_tail_rms_x100,-1,29362
TAME,62,0,adaptive_v_rms_x100,-1,29170
TAME,62,0,pitch_contrib_rms_x100,-1,28535
TAME,62,0,fixed_contrib_rms_x100,-1,2802
TAME,62,0,excitation_u_rms_x100,-1,28870
TAME,62,0,pitch_to_fixed_ratio_x100,-1,1018
TAME,62,0,past_to_fixed_ratio_x100,-1,1044
TAME,62,1,bitstream_ga,-1,7
TAME,62,1,bitstream_gb,-1,3
TAME,62,1,pitch_t_int,-1,24
TAME,62,1,pitch_t_frac,-1,0
TAME,62,1,adaptive_gain_before_q14,-1,16169
TAME,62,1,pitch_instability_flag_q0,-1,0
TAME,62,1,adaptive_gain_after_pitch_instability_q14,-1,16169
TAME,62,1,fixed_gain_q14,-1,1496064
TAME,62,1,past_exc_rms_x100,-1,29234
TAME,62,1,past_tail_rms_x100,-1,28870
TAME,62,1,adaptive_v_rms_x100,-1,28716
TAME,62,1,pitch_contrib_rms_x100,-1,28344
TAME,62,1,fixed_contrib_rms_x100,-1,3308
TAME,62,1,excitation_u_rms_x100,-1,28171
TAME,62,1,pitch_to_fixed_ratio_x100,-1,857
TAME,62,1,past_to_fixed_ratio_x100,-1,884
TAME,65,0,bitstream_ga,-1,5
TAME,65,0,bitstream_gb,-1,1
TAME,65,0,pitch_t_int,-1,40
TAME,65,0,pitch_t_frac,-1,0
TAME,65,0,adaptive_gain_before_q14,-1,17300
TAME,65,0,pitch_instability_flag_q0,-1,0
TAME,65,0,adaptive_gain_after_pitch_instability_q14,-1,17300
TAME,65,0,fixed_gain_q14,-1,1434560
TAME,65,0,past_exc_rms_x100,-1,28090
TAME,65,0,past_tail_rms_x100,-1,29462
TAME,65,0,adaptive_v_rms_x100,-1,29462
TAME,65,0,pitch_contrib_rms_x100,-1,31106
TAME,65,0,fixed_contrib_rms_x100,-1,2783
TAME,65,0,excitation_u_rms_x100,-1,30838
TAME,65,0,pitch_to_fixed_ratio_x100,-1,1118
TAME,65,0,past_to_fixed_ratio_x100,-1,1009
TAME,65,1,bitstream_ga,-1,7
TAME,65,1,bitstream_gb,-1,1
TAME,65,1,pitch_t_int,-1,40
TAME,65,1,pitch_t_frac,-1,0
TAME,65,1,adaptive_gain_before_q14,-1,17356
TAME,65,1,pitch_instability_flag_q0,-1,0
TAME,65,1,adaptive_gain_after_pitch_instability_q14,-1,17356
TAME,65,1,fixed_gain_q14,-1,1302208
TAME,65,1,past_exc_rms_x100,-1,28952
TAME,65,1,past_tail_rms_x100,-1,30838
TAME,65,1,adaptive_v_rms_x100,-1,30838
TAME,65,1,pitch_contrib_rms_x100,-1,32666
TAME,65,1,fixed_contrib_rms_x100,-1,2498
TAME,65,1,excitation_u_rms_x100,-1,31937
TAME,65,1,pitch_to_fixed_ratio_x100,-1,1308
TAME,65,1,past_to_fixed_ratio_x100,-1,1159
TAME,66,0,bitstream_ga,-1,1
TAME,66,0,bitstream_gb,-1,9
TAME,66,0,pitch_t_int,-1,40
TAME,66,0,pitch_t_frac,-1,0
TAME,66,0,adaptive_gain_before_q14,-1,16683
TAME,66,0,pitch_instability_flag_q0,-1,0
TAME,66,0,adaptive_gain_after_pitch_instability_q14,-1,16683
TAME,66,0,fixed_gain_q14,-1,1040832
TAME,66,0,past_exc_rms_x100,-1,30090
TAME,66,0,past_tail_rms_x100,-1,31937
TAME,66,0,adaptive_v_rms_x100,-1,31937
TAME,66,0,pitch_contrib_rms_x100,-1,32513
TAME,66,0,fixed_contrib_rms_x100,-1,2024
TAME,66,0,excitation_u_rms_x100,-1,31898
TAME,66,0,pitch_to_fixed_ratio_x100,-1,1606
TAME,66,0,past_to_fixed_ratio_x100,-1,1487
TAME,66,1,bitstream_ga,-1,3
TAME,66,1,bitstream_gb,-1,11
TAME,66,1,pitch_t_int,-1,40
TAME,66,1,pitch_t_frac,-1,0
TAME,66,1,adaptive_gain_before_q14,-1,16115
TAME,66,1,pitch_instability_flag_q0,-1,0
TAME,66,1,adaptive_gain_after_pitch_instability_q14,-1,16115
TAME,66,1,fixed_gain_q14,-1,1529856
TAME,66,1,past_exc_rms_x100,-1,31081
TAME,66,1,past_tail_rms_x100,-1,31898
TAME,66,1,adaptive_v_rms_x100,-1,31898
TAME,66,1,pitch_contrib_rms_x100,-1,31375
TAME,66,1,fixed_contrib_rms_x100,-1,2941
TAME,66,1,excitation_u_rms_x100,-1,31430
TAME,66,1,pitch_to_fixed_ratio_x100,-1,1067
TAME,66,1,past_to_fixed_ratio_x100,-1,1057
TAME,67,0,bitstream_ga,-1,5
TAME,67,0,bitstream_gb,-1,3
TAME,67,0,pitch_t_int,-1,24
TAME,67,0,pitch_t_frac,-1,0
TAME,67,0,adaptive_gain_before_q14,-1,16113
TAME,67,0,pitch_instability_flag_q0,-1,0
TAME,67,0,adaptive_gain_after_pitch_instability_q14,-1,16113
TAME,67,0,fixed_gain_q14,-1,790144
TAME,67,0,past_exc_rms_x100,-1,31496
TAME,67,0,past_tail_rms_x100,-1,31430
TAME,67,0,adaptive_v_rms_x100,-1,31199
TAME,67,0,pitch_contrib_rms_x100,-1,30679
TAME,67,0,fixed_contrib_rms_x100,-1,1751
TAME,67,0,excitation_u_rms_x100,-1,30534
TAME,67,0,pitch_to_fixed_ratio_x100,-1,1752
TAME,67,0,past_to_fixed_ratio_x100,-1,1799
TAME,67,1,bitstream_ga,-1,4
TAME,67,1,bitstream_gb,-1,9
TAME,67,1,pitch_t_int,-1,24
TAME,67,1,pitch_t_frac,-1,0
TAME,67,1,adaptive_gain_before_q14,-1,16963
TAME,67,1,pitch_instability_flag_q0,-1,0
TAME,67,1,adaptive_gain_after_pitch_instability_q14,-1,16963
TAME,67,1,fixed_gain_q14,-1,1357952
TAME,67,1,past_exc_rms_x100,-1,31381
TAME,67,1,past_tail_rms_x100,-1,30534
TAME,67,1,adaptive_v_rms_x100,-1,30210
TAME,67,1,pitch_contrib_rms_x100,-1,31282
TAME,67,1,fixed_contrib_rms_x100,-1,3011
TAME,67,1,excitation_u_rms_x100,-1,30957
TAME,67,1,pitch_to_fixed_ratio_x100,-1,1039
TAME,67,1,past_to_fixed_ratio_x100,-1,1042
TAME,68,0,bitstream_ga,-1,3
TAME,68,0,bitstream_gb,-1,11
TAME,68,0,pitch_t_int,-1,40
TAME,68,0,pitch_t_frac,-1,0
TAME,68,0,adaptive_gain_before_q14,-1,16115
TAME,68,0,pitch_instability_flag_q0,-1,0
TAME,68,0,adaptive_gain_after_pitch_instability_q14,-1,16115
TAME,68,0,fixed_gain_q14,-1,1997440
TAME,68,0,past_exc_rms_x100,-1,31095
TAME,68,0,past_tail_rms_x100,-1,30957
TAME,68,0,adaptive_v_rms_x100,-1,30957
TAME,68,0,pitch_contrib_rms_x100,-1,30445
TAME,68,0,fixed_contrib_rms_x100,-1,3858
