field,frame,sub,index,lag,frac,expected
impulse_h,2,1,3,-1,-1,-922
impulse_h,2,1,4,-1,-1,-423
impulse_h,2,1,5,-1,-1,457
impulse_h,2,1,6,-1,-1,-22
impulse_h,2,1,7,-1,-1,-495
impulse_h,2,1,8,-1,-1,-195
impulse_h,2,1,9,-1,-1,138
impulse_h,2,1,10,-1,-1,61
impulse_h,2,1,11,-1,-1,-105
impulse_h,2,1,12,-1,-1,-67
impulse_h,2,1,13,-1,-1,24
impulse_h,2,1,14,-1,-1,23
impulse_h,2,1,15,-1,-1,-10
impulse_h,2,1,16,-1,-1,-8
impulse_h,2,1,17,-1,-1,9
impulse_h,2,1,18,-1,-1,9
impulse_h,2,1,19,-1,-1,0
impulse_h,2,1,20,-1,-1,-2
impulse_h,2,1,21,-1,-1,1
impulse_h,2,1,22,-1,-1,2
impulse_h,2,1,23,-1,-1,1
impulse_h,2,1,24,-1,-1,0
impulse_h,2,1,25,-1,-1,0
impulse_h,2,1,26,-1,-1,0
impulse_h,2,1,27,-1,-1,0
impulse_h,2,1,28,-1,-1,0
impulse_h,2,1,29,-1,-1,0
impulse_h,2,1,30,-1,-1,0
impulse_h,2,1,31,-1,-1,0
impulse_h,2,1,32,-1,-1,0
impulse_h,2,1,33,-1,-1,0
impulse_h,2,1,34,-1,-1,0
impulse_h,2,1,35,-1,-1,0
impulse_h,2,1,36,-1,-1,0
impulse_h,2,1,37,-1,-1,0
impulse_h,2,1,38,-1,-1,0
impulse_h,2,1,39,-1,-1,0
target_xb,2,1,0,-1,-1,8592
target_xb,2,1,1,-1,-1,1917
target_xb,2,1,2,-1,-1,-9593
target_xb,2,1,3,-1,-1,-3063
target_xb,2,1,4,-1,-1,8521
target_xb,2,1,5,-1,-1,1885
target_xb,2,1,6,-1,-1,-9732
target_xb,2,1,7,-1,-1,-3093
target_xb,2,1,8,-1,-1,8512
target_xb,2,1,9,-1,-1,1861
target_xb,2,1,10,-1,-1,-9731
target_xb,2,1,11,-1,-1,-3072
target_xb,2,1,12,-1,-1,8532
target_xb,2,1,13,-1,-1,1895
target_xb,2,1,14,-1,-1,-9682
target_xb,2,1,15,-1,-1,-3018
target_xb,2,1,16,-1,-1,8596
target_xb,2,1,17,-1,-1,1967
target_xb,2,1,18,-1,-1,-9606
target_xb,2,1,19,-1,-1,-2946
target_xb,2,1,20,-1,-1,8678
target_xb,2,1,21,-1,-1,2067
target_xb,2,1,22,-1,-1,-9511
target_xb,2,1,23,-1,-1,-2860
target_xb,2,1,24,-1,-1,8745
target_xb,2,1,25,-1,-1,2175
target_xb,2,1,26,-1,-1,-9414
target_xb,2,1,27,-1,-1,-2809
target_xb,2,1,28,-1,-1,8777
target_xb,2,1,29,-1,-1,2385
target_xb,2,1,30,-1,-1,-9145
target_xb,2,1,31,-1,-1,-2907
target_xb,2,1,32,-1,-1,8529
target_xb,2,1,33,-1,-1,2742
target_xb,2,1,34,-1,-1,-8181
target_xb,2,1,35,-1,-1,-3113
target_xb,2,1,36,-1,-1,7371
target_xb,2,1,37,-1,-1,3341
target_xb,2,1,38,-1,-1,-5934
target_xb,2,1,39,-1,-1,-5006
old_exc,2,1,0,-1,-1,0
old_exc,2,1,1,-1,-1,0
old_exc,2,1,2,-1,-1,0
old_exc,2,1,3,-1,-1,0
old_exc,2,1,4,-1,-1,0
old_exc,2,1,5,-1,-1,0
old_exc,2,1,6,-1,-1,0
old_exc,2,1,7,-1,-1,0
old_exc,2,1,8,-1,-1,0
old_exc,2,1,9,-1,-1,0
old_exc,2,1,10,-1,-1,0
old_exc,2,1,11,-1,-1,0
old_exc,2,1,12,-1,-1,0
old_exc,2,1,13,-1,-1,0
old_exc,2,1,14,-1,-1,0
old_exc,2,1,15,-1,-1,921
old_exc,2,1,16,-1,-1,921
old_exc,2,1,17,-1,-1,-5972
old_exc,2,1,18,-1,-1,0
old_exc,2,1,19,-1,-1,0
old_exc,2,1,20,-1,-1,0
old_exc,2,1,21,-1,-1,0
old_exc,2,1,22,-1,-1,0
old_exc,2,1,23,-1,-1,-5510
old_exc,2,1,24,-1,-1,-333
old_exc,2,1,25,-1,-1,-546
old_exc,2,1,26,-1,-1,83
old_exc,2,1,27,-1,-1,5605
old_exc,2,1,28,-1,-1,-7
old_exc,2,1,29,-1,-1,14
old_exc,2,1,30,-1,-1,-15
old_exc,2,1,31,-1,-1,9
old_exc,2,1,32,-1,-1,-7
old_exc,2,1,33,-1,-1,3
old_exc,2,1,34,-1,-1,-3
old_exc,2,1,35,-1,-1,0
old_exc,2,1,36,-1,-1,0
old_exc,2,1,37,-1,-1,0
old_exc,2,1,38,-1,-1,0
old_exc,2,1,39,-1,-1,5620
old_exc,2,1,40,-1,-1,2
old_exc,2,1,41,-1,-1,-3
old_exc,2,1,42,-1,-1,1
old_exc,2,1,43,-1,-1,2
old_exc,2,1,44,-1,-1,-12
old_exc,2,1,45,-1,-1,25
old_exc,2,1,46,-1,-1,-39
old_exc,2,1,47,-1,-1,264
old_exc,2,1,48,-1,-1,-256
old_exc,2,1,49,-1,-1,-565
old_exc,2,1,50,-1,-1,88
old_exc,2,1,51,-1,-1,0
old_exc,2,1,52,-1,-1,-56
old_exc,2,1,53,-1,-1,116
old_exc,2,1,54,-1,-1,-299
old_exc,2,1,55,-1,-1,3685
old_exc,2,1,56,-1,-1,-786
old_exc,2,1,57,-1,-1,-813
old_exc,2,1,58,-1,-1,-113
old_exc,2,1,59,-1,-1,1805
old_exc,2,1,60,-1,-1,747
old_exc,2,1,61,-1,-1,-84
old_exc,2,1,62,-1,-1,-245
old_exc,2,1,63,-1,-1,-174
old_exc,2,1,64,-1,-1,6397
old_exc,2,1,65,-1,-1,-6649
old_exc,2,1,66,-1,-1,1402
old_exc,2,1,67,-1,-1,2407
old_exc,2,1,68,-1,-1,-419
old_exc,2,1,69,-1,-1,110
old_exc,2,1,70,-1,-1,9
old_exc,2,1,71,-1,-1,-60
old_exc,2,1,72,-1,-1,70
old_exc,2,1,73,-1,-1,-60
old_exc,2,1,74,-1,-1,62
old_exc,2,1,75,-1,-1,101
old_exc,2,1,76,-1,-1,-268
old_exc,2,1,77,-1,-1,-220
old_exc,2,1,78,-1,-1,144
old_exc,2,1,79,-1,-1,-171
old_exc,2,1,80,-1,-1,250
old_exc,2,1,81,-1,-1,-415
old_exc,2,1,82,-1,-1,-5248
old_exc,2,1,83,-1,-1,7526
old_exc,2,1,84,-1,-1,-737
old_exc,2,1,85,-1,-1,-377
old_exc,2,1,86,-1,-1,359
old_exc,2,1,87,-1,-1,963
old_exc,2,1,88,-1,-1,124
old_exc,2,1,89,-1,-1,36
old_exc,2,1,90,-1,-1,-386
old_exc,2,1,91,-1,-1,1039
old_exc,2,1,92,-1,-1,3403
old_exc,2,1,93,-1,-1,-2883
old_exc,2,1,94,-1,-1,-2338
old_exc,2,1,95,-1,-1,1374
old_exc,2,1,96,-1,-1,2018
old_exc,2,1,97,-1,-1,-1632
old_exc,2,1,98,-1,-1,-2355
old_exc,2,1,99,-1,-1,1348
old_exc,2,1,100,-1,-1,2035
old_exc,2,1,101,-1,-1,-1649
old_exc,2,1,102,-1,-1,-2341
old_exc,2,1,103,-1,-1,-5191
old_exc,2,1,104,-1,-1,-314
old_exc,2,1,105,-1,-1,-6359
old_exc,2,1,106,-1,-1,78
old_exc,2,1,107,-1,-1,5280
old_exc,2,1,108,-1,-1,-7
old_exc,2,1,109,-1,-1,13
old_exc,2,1,110,-1,-1,-15
old_exc,2,1,111,-1,-1,5852
old_exc,2,1,112,-1,-1,-7
old_exc,2,1,113,-1,-1,2
old_exc,2,1,114,-1,-1,-3
old_exc,2,1,115,-1,-1,0
old_exc,2,1,116,-1,-1,0
old_exc,2,1,117,-1,-1,0
old_exc,2,1,118,-1,-1,0
old_exc,2,1,119,-1,-1,5294
old_exc,2,1,120,-1,-1,1
old_exc,2,1,121,-1,-1,-3
old_exc,2,1,122,-1,-1,0
old_exc,2,1,123,-1,-1,5845
old_exc,2,1,124,-1,-1,-12
old_exc,2,1,125,-1,-1,23
old_exc,2,1,126,-1,-1,-37
old_exc,2,1,127,-1,-1,248
old_exc,2,1,128,-1,-1,-242
old_exc,2,1,129,-1,-1,-533
old_exc,2,1,130,-1,-1,82
old_exc,2,1,131,-1,-1,0
old_exc,2,1,132,-1,-1,-53
old_exc,2,1,133,-1,-1,109
old_exc,2,1,134,-1,-1,-6126
old_exc,2,1,135,-1,-1,3471
old_exc,2,1,136,-1,-1,-741
old_exc,2,1,137,-1,-1,-766
old_exc,2,1,138,-1,-1,-107
old_exc,2,1,139,-1,-1,1700
old_exc,2,1,140,-1,-1,703
old_exc,2,1,141,-1,-1,-80
old_exc,2,1,142,-1,-1,-231
exc_residual_ext,2,1,0,-1,-1,120
exc_residual_ext,2,1,1,-1,-1,4482
exc_residual_ext,2,1,2,-1,-1,-561
exc_residual_ext,2,1,3,-1,-1,-4948
exc_residual_ext,2,1,4,-1,-1,74
exc_residual_ext,2,1,5,-1,-1,4445
exc_residual_ext,2,1,6,-1,-1,-588
exc_residual_ext,2,1,7,-1,-1,-4968
exc_residual_ext,2,1,8,-1,-1,61
exc_residual_ext,2,1,9,-1,-1,4439
exc_residual_ext,2,1,10,-1,-1,-589
exc_residual_ext,2,1,11,-1,-1,-4964
exc_residual_ext,2,1,12,-1,-1,74
exc_residual_ext,2,1,13,-1,-1,4450
exc_residual_ext,2,1,14,-1,-1,-567
exc_residual_ext,2,1,15,-1,-1,-4944
exc_residual_ext,2,1,16,-1,-1,102
exc_residual_ext,2,1,17,-1,-1,4479
exc_residual_ext,2,1,18,-1,-1,-538
exc_residual_ext,2,1,19,-1,-1,-4904
exc_residual_ext,2,1,20,-1,-1,118
exc_residual_ext,2,1,21,-1,-1,4539
exc_residual_ext,2,1,22,-1,-1,-528
exc_residual_ext,2,1,23,-1,-1,-4826
exc_residual_ext,2,1,24,-1,-1,121
exc_residual_ext,2,1,25,-1,-1,4610
exc_residual_ext,2,1,26,-1,-1,-520
exc_residual_ext,2,1,27,-1,-1,-4785
exc_residual_ext,2,1,28,-1,-1,181
exc_residual_ext,2,1,29,-1,-1,4589
exc_residual_ext,2,1,30,-1,-1,-380
exc_residual_ext,2,1,31,-1,-1,-4897
exc_residual_ext,2,1,32,-1,-1,406
exc_residual_ext,2,1,33,-1,-1,4394
exc_residual_ext,2,1,34,-1,-1,-97
exc_residual_ext,2,1,35,-1,-1,-5118
exc_residual_ext,2,1,36,-1,-1,653
exc_residual_ext,2,1,37,-1,-1,4296
exc_residual_ext,2,1,38,-1,-1,-134
exc_residual_ext,2,1,39,-1,-1,-4541
rn_int,2,1,-1,75,0,162819474
rn_frac,2,1,-1,75,-1,-429430754
rn_frac,2,1,-1,75,0,162819474
rn_frac,2,1,-1,75,1,-104965222
rn_int,2,1,-1,76,0,479293222
rn_frac,2,1,-1,76,-1,-349148738
rn_frac,2,1,-1,76,0,479293222
rn_frac,2,1,-1,76,1,491700598
rn_int,2,1,-1,77,0,-159123398
rn_frac,2,1,-1,77,-1,372499746
rn_frac,2,1,-1,77,0,-159123398
rn_frac,2,1,-1,77,1,111439804
rn_int,2,1,-1,78,0,-533515786
rn_frac,2,1,-1,78,-1,347935174
rn_frac,2,1,-1,78,0,-533515786
rn_frac,2,1,-1,78,1,-545886088
rn_int,2,1,-1,79,0,299560852
rn_frac,2,1,-1,79,-1,-410469576
rn_frac,2,1,-1,79,0,299560852
rn_frac,2,1,-1,79,1,-38252696
rn_int,2,1,-1,80,0,623528658
rn_frac,2,1,-1,80,-1,-338257358
rn_frac,2,1,-1,80,0,623528658
rn_frac,2,1,-1,80,1,678347676
rn_int,2,1,-1,81,0,-211816464
rn_frac,2,1,-1,81,-1,554983138
rn_frac,2,1,-1,81,0,-211816464
rn_frac,2,1,-1,81,1,110987732
rn_int,2,1,-1,82,0,-595316174
rn_frac,2,1,-1,82,-1,419371206
rn_frac,2,1,-1,82,0,-595316174
rn_frac,2,1,-1,82,1,-615154884
rn_int,2,1,-1,83,0,186753790
rn_frac,2,1,-1,83,-1,-479244700
rn_frac,2,1,-1,83,0,186753790
rn_frac,2,1,-1,83,1,-129769508
rn_int,2,1,-1,84,0,583563944
rn_frac,2,1,-1,84,-1,-413667130
rn_frac,2,1,-1,84,0,583563944
rn_frac,2,1,-1,84,1,593760308
centre,3,0,-1,-1,-1,80
window_min,3,0,-1,-1,-1,77
window_max,3,0,-1,-1,-1,83
ref_int,3,0,-1,-1,-1,80
ref_frac,3,0,-1,-1,-1,0
ref_code,3,0,-1,-1,-1,182
prod_int,3,0,-1,-1,-1,80
prod_frac,3,0,-1,-1,-1,0
prod_code,3,0,-1,-1,-1,182
prod_rn_int,3,0,-1,80,0,1071825272
ref_rn_frac,3,0,-1,80,0,1071825272
a_hat,3,0,0,-1,-1,4096
a_hat,3,0,1,-1,-1,-6290
a_hat,3,0,2,-1,-1,7559
a_hat,3,0,3,-1,-1,-6259
a_hat,3,0,4,-1,-1,3100
a_hat,3,0,5,-1,-1,-940
a_hat,3,0,6,-1,-1,1615
a_hat,3,0,7,-1,-1,-2747
a_hat,3,0,8,-1,-1,3174
a_hat,3,0,9,-1,-1,-2365
a_hat,3,0,10,-1,-1,1260
residual,3,0,0,-1,-1,-6735
residual,3,0,1,-1,-1,-6219
residual,3,0,2,-1,-1,-7587
residual,3,0,3,-1,-1,-3441
residual,3,0,4,-1,-1,3338
residual,3,0,5,-1,-1,6938
residual,3,0,6,-1,-1,1878
residual,3,0,7,-1,-1,-3064
residual,3,0,8,-1,-1,2765
residual,3,0,9,-1,-1,6339
residual,3,0,10,-1,-1,1556
residual,3,0,11,-1,-1,-3134
residual,3,0,12,-1,-1,1780
residual,3,0,13,-1,-1,6086
residual,3,0,14,-1,-1,1142
residual,3,0,15,-1,-1,-3441
residual,3,0,16,-1,-1,1476
residual,3,0,17,-1,-1,5879
residual,3,0,18,-1,-1,611
residual,3,0,19,-1,-1,-3787
residual,3,0,20,-1,-1,1077
residual,3,0,21,-1,-1,5493
residual,3,0,22,-1,-1,282
residual,3,0,23,-1,-1,-4170
residual,3,0,24,-1,-1,784
residual,3,0,25,-1,-1,5148
residual,3,0,26,-1,-1,17
residual,3,0,27,-1,-1,-4468
residual,3,0,28,-1,-1,534
residual,3,0,29,-1,-1,4893
residual,3,0,30,-1,-1,-206
residual,3,0,31,-1,-1,-4682
residual,3,0,32,-1,-1,338
residual,3,0,33,-1,-1,4712
residual,3,0,34,-1,-1,-374
residual,3,0,35,-1,-1,-4831
residual,3,0,36,-1,-1,199
residual,3,0,37,-1,-1,4591
residual,3,0,38,-1,-1,-486
residual,3,0,39,-1,-1,-4928
target_x,3,0,0,-1,-1,-6351
target_x,3,0,1,-1,-1,-7415
target_x,3,0,2,-1,-1,-7687
target_x,3,0,3,-1,-1,-4135
target_x,3,0,4,-1,-1,3354
target_x,3,0,5,-1,-1,7495
target_x,3,0,6,-1,-1,2457
target_x,3,0,7,-1,-1,-3365
target_x,3,0,8,-1,-1,2498
target_x,3,0,9,-1,-1,7120
target_x,3,0,10,-1,-1,1940
target_x,3,0,11,-1,-1,-3468
target_x,3,0,12,-1,-1,1533
target_x,3,0,13,-1,-1,6734
target_x,3,0,14,-1,-1,1579
target_x,3,0,15,-1,-1,-3847
target_x,3,0,16,-1,-1,1211
target_x,3,0,17,-1,-1,6499
target_x,3,0,18,-1,-1,1045
target_x,3,0,19,-1,-1,-4264
target_x,3,0,20,-1,-1,818
target_x,3,0,21,-1,-1,6069
target_x,3,0,22,-1,-1,687
target_x,3,0,23,-1,-1,-4665
target_x,3,0,24,-1,-1,491
target_x,3,0,25,-1,-1,5710
target_x,3,0,26,-1,-1,394
target_x,3,0,27,-1,-1,-4974
target_x,3,0,28,-1,-1,213
target_x,3,0,29,-1,-1,5442
target_x,3,0,30,-1,-1,150
target_x,3,0,31,-1,-1,-5201
target_x,3,0,32,-1,-1,1
target_x,3,0,33,-1,-1,5248
target_x,3,0,34,-1,-1,-31
target_x,3,0,35,-1,-1,-5360
target_x,3,0,36,-1,-1,-148
target_x,3,0,37,-1,-1,5118
target_x,3,0,38,-1,-1,-152
target_x,3,0,39,-1,-1,-5465
impulse_h,3,0,0,-1,-1,4096
impulse_h,3,0,1,-1,-1,4718
impulse_h,3,0,2,-1,-1,1183
impulse_h,3,0,3,-1,-1,-893
impulse_h,3,0,4,-1,-1,-194
impulse_h,3,0,5,-1,-1,561
impulse_h,3,0,6,-1,-1,-40
impulse_h,3,0,7,-1,-1,-439
impulse_h,3,0,8,-1,-1,-82
impulse_h,3,0,9,-1,-1,172
impulse_h,3,0,10,-1,-1,17
impulse_h,3,0,11,-1,-1,-126
impulse_h,3,0,12,-1,-1,-47
impulse_h,3,0,13,-1,-1,33
impulse_h,3,0,14,-1,-1,8
impulse_h,3,0,15,-1,-1,-21
impulse_h,3,0,16,-1,-1,-5
impulse_h,3,0,17,-1,-1,12
impulse_h,3,0,18,-1,-1,5
impulse_h,3,0,19,-1,-1,-3
impulse_h,3,0,20,-1,-1,-1
impulse_h,3,0,21,-1,-1,2
impulse_h,3,0,22,-1,-1,1
impulse_h,3,0,23,-1,-1,0
impulse_h,3,0,24,-1,-1,0
impulse_h,3,0,25,-1,-1,0
impulse_h,3,0,26,-1,-1,0
impulse_h,3,0,27,-1,-1,0
impulse_h,3,0,28,-1,-1,0
impulse_h,3,0,29,-1,-1,0
impulse_h,3,0,30,-1,-1,0
impulse_h,3,0,31,-1,-1,0
impulse_h,3,0,32,-1,-1,0
impulse_h,3,0,33,-1,-1,0
impulse_h,3,0,34,-1,-1,0
impulse_h,3,0,35,-1,-1,0
impulse_h,3,0,36,-1,-1,0
impulse_h,3,0,37,-1,-1,0
impulse_h,3,0,38,-1,-1,0
impulse_h,3,0,39,-1,-1,0
target_xb,3,0,0,-1,-1,-14559
target_xb,3,0,1,-1,-1,-18663
target_xb,3,0,2,-1,-1,-14965
target_xb,3,0,3,-1,-1,1773
target_xb,3,0,4,-1,-1,15103
target_xb,3,0,5,-1,-1,8392
target_xb,3,0,6,-1,-1,-4038
target_xb,3,0,7,-1,-1,1487
target_xb,3,0,8,-1,-1,13734
target_xb,3,0,9,-1,-1,7604
target_xb,3,0,10,-1,-1,-4869
target_xb,3,0,11,-1,-1,277
target_xb,3,0,12,-1,-1,12337
target_xb,3,0,13,-1,-1,6751
target_xb,3,0,14,-1,-1,-5689
target_xb,3,0,15,-1,-1,-413
target_xb,3,0,16,-1,-1,11688
target_xb,3,0,17,-1,-1,5880
target_xb,3,0,18,-1,-1,-6718
target_xb,3,0,19,-1,-1,-1319
target_xb,3,0,20,-1,-1,10785
target_xb,3,0,21,-1,-1,5007
target_xb,3,0,22,-1,-1,-7543
target_xb,3,0,23,-1,-1,-2136
target_xb,3,0,24,-1,-1,10013
target_xb,3,0,25,-1,-1,4299
target_xb,3,0,26,-1,-1,-8167
target_xb,3,0,27,-1,-1,-2802
target_xb,3,0,28,-1,-1,9337
target_xb,3,0,29,-1,-1,3796
target_xb,3,0,30,-1,-1,-8491
target_xb,3,0,31,-1,-1,-3369
target_xb,3,0,32,-1,-1,8500
target_xb,3,0,33,-1,-1,3486
target_xb,3,0,34,-1,-1,-8105
target_xb,3,0,35,-1,-1,-3761
target_xb,3,0,36,-1,-1,6894
target_xb,3,0,37,-1,-1,3364
target_xb,3,0,38,-1,-1,-6447
target_xb,3,0,39,-1,-1,-5465
old_exc,3,0,0,-1,-1,2
old_exc,3,0,1,-1,-1,-3
old_exc,3,0,2,-1,-1,1
old_exc,3,0,3,-1,-1,2
old_exc,3,0,4,-1,-1,-12
old_exc,3,0,5,-1,-1,25
old_exc,3,0,6,-1,-1,-39
old_exc,3,0,7,-1,-1,264
old_exc,3,0,8,-1,-1,-256
old_exc,3,0,9,-1,-1,-565
old_exc,3,0,10,-1,-1,88
old_exc,3,0,11,-1,-1,0
old_exc,3,0,12,-1,-1,-56
old_exc,3,0,13,-1,-1,116
old_exc,3,0,14,-1,-1,-299
old_exc,3,0,15,-1,-1,3685
old_exc,3,0,16,-1,-1,-786
old_exc,3,0,17,-1,-1,-813
old_exc,3,0,18,-1,-1,-113
old_exc,3,0,19,-1,-1,1805
old_exc,3,0,20,-1,-1,747
old_exc,3,0,21,-1,-1,-84
old_exc,3,0,22,-1,-1,-245
old_exc,3,0,23,-1,-1,-174
old_exc,3,0,24,-1,-1,6397
old_exc,3,0,25,-1,-1,-6649
old_exc,3,0,26,-1,-1,1402
old_exc,3,0,27,-1,-1,2407
old_exc,3,0,28,-1,-1,-419
old_exc,3,0,29,-1,-1,110
old_exc,3,0,30,-1,-1,9
old_exc,3,0,31,-1,-1,-60
old_exc,3,0,32,-1,-1,70
old_exc,3,0,33,-1,-1,-60
old_exc,3,0,34,-1,-1,62
old_exc,3,0,35,-1,-1,101
old_exc,3,0,36,-1,-1,-268
old_exc,3,0,37,-1,-1,-220
old_exc,3,0,38,-1,-1,144
old_exc,3,0,39,-1,-1,-171
old_exc,3,0,40,-1,-1,250
old_exc,3,0,41,-1,-1,-415
old_exc,3,0,42,-1,-1,-5248
old_exc,3,0,43,-1,-1,7526
old_exc,3,0,44,-1,-1,-737
old_exc,3,0,45,-1,-1,-377
old_exc,3,0,46,-1,-1,359
old_exc,3,0,47,-1,-1,963
old_exc,3,0,48,-1,-1,124
old_exc,3,0,49,-1,-1,36
old_exc,3,0,50,-1,-1,-386
old_exc,3,0,51,-1,-1,1039
old_exc,3,0,52,-1,-1,3403
old_exc,3,0,53,-1,-1,-2883
old_exc,3,0,54,-1,-1,-2338
old_exc,3,0,55,-1,-1,1374
old_exc,3,0,56,-1,-1,2018
old_exc,3,0,57,-1,-1,-1632
old_exc,3,0,58,-1,-1,-2355
old_exc,3,0,59,-1,-1,1348
old_exc,3,0,60,-1,-1,2035
old_exc,3,0,61,-1,-1,-1649
old_exc,3,0,62,-1,-1,-2341
old_exc,3,0,63,-1,-1,-5191
old_exc,3,0,64,-1,-1,-314
old_exc,3,0,65,-1,-1,-6359
old_exc,3,0,66,-1,-1,78
old_exc,3,0,67,-1,-1,5280
old_exc,3,0,68,-1,-1,-7
old_exc,3,0,69,-1,-1,13
old_exc,3,0,70,-1,-1,-15
old_exc,3,0,71,-1,-1,5852
old_exc,3,0,72,-1,-1,-7
old_exc,3,0,73,-1,-1,2
old_exc,3,0,74,-1,-1,-3
old_exc,3,0,75,-1,-1,0
old_exc,3,0,76,-1,-1,0
old_exc,3,0,77,-1,-1,0
old_exc,3,0,78,-1,-1,0
old_exc,3,0,79,-1,-1,5294
old_exc,3,0,80,-1,-1,1
old_exc,3,0,81,-1,-1,-3
old_exc,3,0,82,-1,-1,0
old_exc,3,0,83,-1,-1,5845
old_exc,3,0,84,-1,-1,-12
old_exc,3,0,85,-1,-1,23
old_exc,3,0,86,-1,-1,-37
old_exc,3,0,87,-1,-1,248
old_exc,3,0,88,-1,-1,-242
old_exc,3,0,89,-1,-1,-533
old_exc,3,0,90,-1,-1,82
old_exc,3,0,91,-1,-1,0
old_exc,3,0,92,-1,-1,-53
old_exc,3,0,93,-1,-1,109
old_exc,3,0,94,-1,-1,-6126
old_exc,3,0,95,-1,-1,3471
old_exc,3,0,96,-1,-1,-741
old_exc,3,0,97,-1,-1,-766
old_exc,3,0,98,-1,-1,-107
old_exc,3,0,99,-1,-1,1700
old_exc,3,0,100,-1,-1,703
old_exc,3,0,101,-1,-1,-80
old_exc,3,0,102,-1,-1,-231
old_exc,3,0,103,-1,-1,3685
old_exc,3,0,104,-1,-1,1869
old_exc,3,0,105,-1,-1,-5499
old_exc,3,0,106,-1,-1,3181
old_exc,3,0,107,-1,-1,1142
old_exc,3,0,108,-1,-1,-610
old_exc,3,0,109,-1,-1,431
old_exc,3,0,110,-1,-1,-5877
old_exc,3,0,111,-1,-1,5731
old_exc,3,0,112,-1,-1,-33
old_exc,3,0,113,-1,-1,-8
old_exc,3,0,114,-1,-1,83
old_exc,3,0,115,-1,-1,22
old_exc,3,0,116,-1,-1,-315
old_exc,3,0,117,-1,-1,-156
old_exc,3,0,118,-1,-1,-5222
old_exc,3,0,119,-1,-1,4793
old_exc,3,0,120,-1,-1,1619
old_exc,3,0,121,-1,-1,-3869
old_exc,3,0,122,-1,-1,-467
old_exc,3,0,123,-1,-1,5838
old_exc,3,0,124,-1,-1,-1804
old_exc,3,0,125,-1,-1,80
old_exc,3,0,126,-1,-1,741
old_exc,3,0,127,-1,-1,516
old_exc,3,0,128,-1,-1,141
old_exc,3,0,129,-1,-1,-53
old_exc,3,0,130,-1,-1,-464
old_exc,3,0,131,-1,-1,2442
old_exc,3,0,132,-1,-1,1537
old_exc,3,0,133,-1,-1,-3522
old_exc,3,0,134,-1,-1,-975
old_exc,3,0,135,-1,-1,2051
old_exc,3,0,136,-1,-1,910
old_exc,3,0,137,-1,-1,-2294
old_exc,3,0,138,-1,-1,-1410
old_exc,3,0,139,-1,-1,2446
old_exc,3,0,140,-1,-1,314
old_exc,3,0,141,-1,-1,-1234
old_exc,3,0,142,-1,-1,-4038
exc_residual_ext,3,0,0,-1,-1,-6735
exc_residual_ext,3,0,1,-1,-1,-6219
exc_residual_ext,3,0,2,-1,-1,-7587
exc_residual_ext,3,0,3,-1,-1,-3441
exc_residual_ext,3,0,4,-1,-1,3338
exc_residual_ext,3,0,5,-1,-1,6938
exc_residual_ext,3,0,6,-1,-1,1878
exc_residual_ext,3,0,7,-1,-1,-3064
exc_residual_ext,3,0,8,-1,-1,2765
exc_residual_ext,3,0,9,-1,-1,6339
exc_residual_ext,3,0,10,-1,-1,1556
exc_residual_ext,3,0,11,-1,-1,-3134
exc_residual_ext,3,0,12,-1,-1,1780
exc_residual_ext,3,0,13,-1,-1,6086
exc_residual_ext,3,0,14,-1,-1,1142
exc_residual_ext,3,0,15,-1,-1,-3441
exc_residual_ext,3,0,16,-1,-1,1476
exc_residual_ext,3,0,17,-1,-1,5879
exc_residual_ext,3,0,18,-1,-1,611
exc_residual_ext,3,0,19,-1,-1,-3787
exc_residual_ext,3,0,20,-1,-1,1077
exc_residual_ext,3,0,21,-1,-1,5493
exc_residual_ext,3,0,22,-1,-1,282
exc_residual_ext,3,0,23,-1,-1,-4170
exc_residual_ext,3,0,24,-1,-1,784
exc_residual_ext,3,0,25,-1,-1,5148
exc_residual_ext,3,0,26,-1,-1,17
exc_residual_ext,3,0,27,-1,-1,-4468
exc_residual_ext,3,0,28,-1,-1,534
exc_residual_ext,3,0,29,-1,-1,4893
exc_residual_ext,3,0,30,-1,-1,-206
exc_residual_ext,3,0,31,-1,-1,-4682
exc_residual_ext,3,0,32,-1,-1,338
exc_residual_ext,3,0,33,-1,-1,4712
exc_residual_ext,3,0,34,-1,-1,-374
exc_residual_ext,3,0,35,-1,-1,-4831
exc_residual_ext,3,0,36,-1,-1,199
exc_residual_ext,3,0,37,-1,-1,4591
exc_residual_ext,3,0,38,-1,-1,-486
exc_residual_ext,3,0,39,-1,-1,-4928
rn_int,3,0,-1,77,0,35020936
rn_frac,3,0,-1,77,-1,263224960
rn_frac,3,0,-1,77,0,35020936
rn_frac,3,0,-1,77,1,281698114
rn_int,3,0,-1,78,0,-389635728
rn_frac,3,0,-1,78,-1,466390514
rn_frac,3,0,-1,78,0,-389635728
rn_frac,3,0,-1,78,1,-354187050
rn_int,3,0,-1,79,0,272532100
rn_frac,3,0,-1,79,-1,-193017794
rn_frac,3,0,-1,79,0,272532100
rn_frac,3,0,-1,79,1,-51135664
rn_int,3,0,-1,80,0,1071825272
rn_frac,3,0,-1,80,-1,-290978372
rn_frac,3,0,-1,80,0,1071825272
rn_frac,3,0,-1,80,1,916286398
rn_int,3,0,-1,81,0,498922714
rn_frac,3,0,-1,81,-1,631350676
rn_frac,3,0,-1,81,0,498922714
