frame,selector,L1,L2,L3,ref_selector,ref_L1,ref_L2,ref_L3,col,got
1211,0,104,31,28,0,104,14,28,7,17644
1211,0,104,31,28,0,104,14,28,8,20826
1211,0,104,31,28,0,104,14,28,9,21189
1212,0,104,30,29,0,44,14,29,0,3147
1212,0,104,30,29,0,44,14,29,1,3259
1212,0,104,30,29,0,44,14,29,2,3269
1212,0,104,30,29,0,44,14,29,3,5463
1212,0,104,30,29,0,44,14,29,4,12490
1212,0,104,30,29,0,44,14,29,5,12641
1212,0,104,30,29,0,44,14,29,6,15447
1212,0,104,30,29,0,44,14,29,7,18622
1212,0,104,30,29,0,44,14,29,8,21685
1212,0,104,30,29,0,44,14,29,9,22104
1213,0,29,14,17,0,34,20,12,0,2242
1213,0,29,14,17,0,34,20,12,1,2602
1213,0,29,14,17,0,34,20,12,2,3066
1213,0,29,14,17,0,34,20,12,3,5038
1213,0,29,14,17,0,34,20,12,4,11614
1213,0,29,14,17,0,34,20,12,5,12365
1213,0,29,14,17,0,34,20,12,6,13599
1213,0,29,14,17,0,34,20,12,7,18438
1213,0,29,14,17,0,34,20,12,8,18990
1213,0,29,14,17,0,34,20,12,9,19912
1214,0,44,29,16,0,104,14,8,0,1317
1214,0,44,29,16,0,104,14,8,1,2256
1214,0,44,29,16,0,104,14,8,2,3063
1214,0,44,29,16,0,104,14,8,3,6039
1214,0,44,29,16,0,104,14,8,4,12841
1214,0,44,29,16,0,104,14,8,5,14027
1214,0,44,29,16,0,104,14,8,6,14142
1214,0,44,29,16,0,104,14,8,7,16571
1214,0,44,29,16,0,104,14,8,8,19982
1214,0,44,29,16,0,104,14,8,9,20071
1215,0,34,20,29,0,25,14,9,0,1692
1215,0,34,20,29,0,25,14,9,1,2194
1215,0,34,20,29,0,25,14,9,2,3963
1215,0,34,20,29,0,25,14,9,3,4303
1215,0,34,20,29,0,25,14,9,4,12136
1215,0,34,20,29,0,25,14,9,5,12582
1215,0,34,20,29,0,25,14,9,6,15139
1215,0,34,20,29,0,25,14,9,7,19417
1215,0,34,20,29,0,25,14,9,8,20442
1215,0,34,20,29,0,25,14,9,9,21295
1216,0,42,12,23,0,25,14,9,0,2296
1216,0,42,12,23,0,25,14,9,1,3098
1216,0,42,12,23,0,25,14,9,2,3515
1216,0,42,12,23,0,25,14,9,3,4686
1216,0,42,12,23,0,25,14,9,4,12520
1216,0,42,12,23,0,25,14,9,5,12530
1216,0,42,12,23,0,25,14,9,6,15142
1216,0,42,12,23,0,25,14,9,7,15355
1216,0,42,12,23,0,25,14,9,8,20243
1216,0,42,12,23,0,25,14,9,9,20835
1217,0,44,27,29,0,44,18,0,0,2259
1217,0,44,27,29,0,44,18,0,1,3144
1217,0,44,27,29,0,44,18,0,2,3695
1217,0,44,27,29,0,44,18,0,3,5922
1217,0,44,27,29,0,44,18,0,4,10789
1217,0,44,27,29,0,44,18,0,5,11830
1217,0,44,27,29,0,44,18,0,6,13620
1217,0,44,27,29,0,44,18,0,7,17468
1217,0,44,27,29,0,44,18,0,8,19872
1217,0,44,27,29,0,44,18,0,9,20488
1218,1,121,14,0,0,121,26,0,0,1762
1218,1,121,14,0,0,121,26,0,1,2217
1218,1,121,14,0,0,121,26,0,2,4269
1218,1,121,14,0,0,121,26,0,3,7015
1218,1,121,14,0,0,121,26,0,4,10723
1218,1,121,14,0,0,121,26,0,5,13215
1218,1,121,14,0,0,121,26,0,6,14203
1218,1,121,14,0,0,121,26,0,7,18797
1218,1,121,14,0,0,121,26,0,8,20348
1218,1,121,14,0,0,121,26,0,9,23918
1219,0,26,15,29,1,34,12,8,0,2252
1219,0,26,15,29,1,34,12,8,1,2485
1219,0,26,15,29,1,34,12,8,2,2495
1219,0,26,15,29,1,34,12,8,3,5401
1219,0,26,15,29,1,34,12,8,4,13555
1219,0,26,15,29,1,34,12,8,5,13565
1219,0,26,15,29,1,34,12,8,6,15194
1219,0,26,15,29,1,34,12,8,7,18417
1219,0,26,15,29,1,34,12,8,8,19152
1219,0,26,15,29,1,34,12,8,9,19894
1220,0,34,14,24,1,34,12,23,0,1878
1220,0,34,14,24,1,34,12,23,1,1931
1220,0,34,14,24,1,34,12,23,2,1941
1220,0,34,14,24,1,34,12,23,3,3123
1220,0,34,14,24,1,34,12,23,4,13124
1220,0,34,14,24,1,34,12,23,5,13497
1220,0,34,14,24,1,34,12,23,6,15358
1220,0,34,14,24,1,34,12,23,7,18217
1220,0,34,14,24,1,34,12,23,8,21062
1220,0,34,14,24,1,34,12,23,9,21093
1221,0,23,29,27,0,25,14,24,0,1889
1221,0,23,29,27,0,25,14,24,1,3331
1221,0,23,29,27,0,25,14,24,2,4437
1221,0,23,29,27,0,25,14,24,3,5118
1221,0,23,29,27,0,25,14,24,4,11516
1221,0,23,29,27,0,25,14,24,5,11725
1221,0,23,29,27,0,25,14,24,6,13741
1221,0,23,29,27,0,25,14,24,7,15376
1221,0,23,29,27,0,25,14,24,8,19912
1221,0,23,29,27,0,25,14,24,9,20613
1222,0,44,27,29,0,44,23,9,0,2259
1222,0,44,27,29,0,44,23,9,1,3144
1222,0,44,27,29,0,44,23,9,2,3695
1222,0,44,27,29,0,44,23,9,3,5922
1222,0,44,27,29,0,44,23,9,4,10789
1222,0,44,27,29,0,44,23,9,5,11830
1222,0,44,27,29,0,44,23,9,6,13620
1222,0,44,27,29,0,44,23,9,7,17468
1222,0,44,27,29,0,44,23,9,8,19872
1222,0,44,27,29,0,44,23,9,9,20488
1223,0,9,21,17,0,9,19,18,0,1758
1223,0,9,21,17,0,9,19,18,1,2927
1223,0,9,21,17,0,9,19,18,2,5282
1223,0,9,21,17,0,9,19,18,3,5885
1223,0,9,21,17,0,9,19,18,4,8909
1223,0,9,21,17,0,9,19,18,5,9900
1223,0,9,21,17,0,9,19,18,6,11256
1223,0,9,21,17,0,9,19,18,7,17687
1223,0,9,21,17,0,9,19,18,8,21041
1223,0,9,21,17,0,9,19,18,9,22368
1224,0,10,10,15,0,45,12,0,0,1833
1224,0,10,10,15,0,45,12,0,1,2903
1224,0,10,10,15,0,45,12,0,2,2913
1224,0,10,10,15,0,45,12,0,3,5024
1224,0,10,10,15,0,45,12,0,4,11581
1224,0,10,10,15,0,45,12,0,5,14613
1224,0,10,10,15,0,45,12,0,6,15200
1224,0,10,10,15,0,45,12,0,7,17609
1224,0,10,10,15,0,45,12,0,8,18866
1224,0,10,10,15,0,45,12,0,9,21748
1225,1,43,12,8,0,43,8,23,0,2489
1225,1,43,12,8,0,43,8,23,1,3381
1225,1,43,12,8,0,43,8,23,2,4135
1225,1,43,12,8,0,43,8,23,3,5330
1225,1,43,12,8,0,43,8,23,4,10640
1225,1,43,12,8,0,43,8,23,5,10650
1225,1,43,12,8,0,43,8,23,6,10721
1225,1,43,12,8,0,43,8,23,7,16125
1225,1,43,12,8,0,43,8,23,8,19644
1225,1,43,12,8,0,43,8,23,9,20524
1226,0,9,27,12,0,9,11,5,0,2467
1226,0,9,27,12,0,9,11,5,1,3583
1226,0,9,27,12,0,9,11,5,2,4536
1226,0,9,27,12,0,9,11,5,3,5057
1226,0,9,27,12,0,9,11,5,4,6886
1226,0,9,27,12,0,9,11,5,5,9203
1226,0,9,27,12,0,9,11,5,6,10219
1226,0,9,27,12,0,9,11,5,7,16791
1226,0,9,27,12,0,9,11,5,8,19104
1226,0,9,27,12,0,9,11,5,9,22074
1227,0,1,11,0,0,47,30,11,0,1416
1227,0,1,11,0,0,47,30,11,1,2333
1227,0,1,11,0,0,47,30,11,2,3194
1227,0,1,11,0,0,47,30,11,3,3610
1227,0,1,11,0,0,47,30,11,4,5697
1227,0,1,11,0,0,47,30,11,5,8458
1227,0,1,11,0,0,47,30,11,6,14443
1227,0,1,11,0,0,47,30,11,7,18646
1227,0,1,11,0,0,47,30,11,8,20380
1227,0,1,11,0,0,47,30,11,9,22287
1228,0,9,12,22,0,109,11,13,0,2781
1228,0,9,12,22,0,109,11,13,1,3718
1228,0,9,12,22,0,109,11,13,2,4854
1228,0,9,12,22,0,109,11,13,3,6504
1228,0,9,12,22,0,109,11,13,4,9110
1228,0,9,12,22,0,109,11,13,5,9439
1228,0,9,12,22,0,109,11,13,6,10898
1228,0,9,12,22,0,109,11,13,7,15165
1228,0,9,12,22,0,109,11,13,8,20226
1228,0,9,12,22,0,109,11,13,9,21430
1229,0,35,12,13,0,43,12,15,0,2149
1229,0,35,12,13,0,43,12,15,1,2795
1229,0,35,12,13,0,43,12,15,2,3184
1229,0,35,12,13,0,43,12,15,3,4112
1229,0,35,12,13,0,43,12,15,4,9633
1229,0,35,12,13,0,43,12,15,5,10633
1229,0,35,12,13,0,43,12,15,6,13748
1229,0,35,12,13,0,43,12,15,7,18157
1229,0,35,12,13,0,43,12,15,8,19473
1229,0,35,12,13,0,43,12,15,9,24032
1230,0,9,31,12,0,47,31,1,0,1907
1230,0,9,31,12,0,47,31,1,1,3699
1230,0,9,31,12,0,47,31,1,2,4322
1230,0,9,31,12,0,47,31,1,3,4968
1230,0,9,31,12,0,47,31,1,4,8336
1230,0,9,31,12,0,47,31,1,5,9203
1230,0,9,31,12,0,47,31,1,6,10219
1230,0,9,31,12,0,47,31,1,7,16791
1230,0,9,31,12,0,47,31,1,8,19104
1230,0,9,31,12,0,47,31,1,9,22074
1231,0,109,11,15,0,9,29,19,0,2204
1231,0,109,11,15,0,9,29,19,1,3127
1231,0,109,11,15,0,9,29,19,2,4472
1231,0,109,11,15,0,9,29,19,3,5128
1231,0,109,11,15,0,9,29,19,4,7653
1231,0,109,11,15,0,9,29,19,5,8787
1231,0,109,11,15,0,9,29,19,6,11785
1231,0,109,11,15,0,9,29,19,7,18401
1231,0,109,11,15,0,9,29,19,8,19375
1231,0,109,11,15,0,9,29,19,9,22035
1232,0,35,22,27,0,109,27,13,0,2565
1232,0,35,22,27,0,109,27,13,1,2686
1232,0,35,22,27,0,109,27,13,2,3498
1232,0,35,22,27,0,109,27,13,3,3739
1232,0,35,22,27,0,109,27,13,4,7169
1232,0,35,22,27,0,109,27,13,5,10365
1232,0,35,22,27,0,109,27,13,6,14455
1232,0,35,22,27,0,109,27,13,7,16956
1232,0,35,22,27,0,109,27,13,8,20782
1232,0,35,22,27,0,109,27,13,9,23126
1233,0,9,8,21,0,9,29,3,0,1211
1233,0,9,8,21,0,9,29,3,1,4261
1233,0,9,8,21,0,9,29,3,2,4883
1233,0,9,8,21,0,9,29,3,3,6708
1233,0,9,8,21,0,9,29,3,4,8519
1233,0,9,8,21,0,9,29,3,5,9303
1233,0,9,8,21,0,9,29,3,6,10456
1233,0,9,8,21,0,9,29,3,7,17512
1233,0,9,8,21,0,9,29,3,8,20172
1233,0,9,8,21,0,9,29,3,9,21049
1234,0,13,12,15,0,35,12,27,0,1997
1234,0,13,12,15,0,35,12,27,1,2600
1234,0,13,12,15,0,35,12,27,2,3069
1234,0,13,12,15,0,35,12,27,3,4103
1234,0,13,12,15,0,35,12,27,4,10879
1234,0,13,12,15,0,35,12,27,5,11466
1234,0,13,12,15,0,35,12,27,6,14601
1234,0,13,12,15,0,35,12,27,7,17362
1234,0,13,12,15,0,35,12,27,8,19247
1234,0,13,12,15,0,35,12,27,9,23978
1235,0,61,3,21,0,4,27,0,0,1797
1235,0,61,3,21,0,4,27,0,1,2293
1235,0,61,3,21,0,4,27,0,2,3149
1235,0,61,3,21,0,4,27,0,3,8105
1235,0,61,3,21,0,4,27,0,4,8188
1235,0,61,3,21,0,4,27,0,5,11225
1235,0,61,3,21,0,4,27,0,6,13065
1235,0,61,3,21,0,4,27,0,7,16153
1235,0,61,3,21,0,4,27,0,8,20959
1235,0,61,3,21,0,4,27,0,9,21122
1236,0,35,24,15,0,47,28,10,0,3635
1236,0,35,24,15,0,47,28,10,1,4165
1236,0,35,24,15,0,47,28,10,2,4165
1236,0,35,24,15,0,47,28,10,3,4170
1236,0,35,24,15,0,47,28,10,4,8632
1236,0,35,24,15,0,47,28,10,5,9864
1236,0,35,24,15,0,47,28,10,6,12386
1236,0,35,24,15,0,47,28,10,7,17266
1236,0,35,24,15,0,47,28,10,8,19288
1236,0,35,24,15,0,47,28,10,9,23827
1237,0,47,31,9,1,43,27,29,0,1841
1237,0,47,31,9,1,43,27,29,1,3569
1237,0,47,31,9,1,43,27,29,2,3772
1237,0,47,31,9,1,43,27,29,3,4011
1237,0,47,31,9,1,43,27,29,4,6699
1237,0,47,31,9,1,43,27,29,5,7062
1237,0,47,31,9,1,43,27,29,6,11881
1237,0,47,31,9,1,43,27,29,7,17394
1237,0,47,31,9,1,43,27,29,8,20814
1237,0,47,31,9,1,43,27,29,9,22360
1238,0,31,11,1,0,9,11,12,0,1561
1238,0,31,11,1,0,9,11,12,1,2479
1238,0,31,11,1,0,9,11,12,2,3975
1238,0,31,11,1,0,9,11,12,3,5060
1238,0,31,11,1,0,9,11,12,4,8265
1238,0,31,11,1,0,9,11,12,5,11599
1238,0,31,11,1,0,9,11,12,6,11857
1238,0,31,11,1,0,9,11,12,7,16782
1238,0,31,11,1,0,9,11,12,8,19472
1238,0,31,11,1,0,9,11,12,9,20621
1239,0,121,31,29,0,121,30,31,0,1024
1239,0,121,31,29,0,121,30,31,1,2901
1239,0,121,31,29,0,121,30,31,2,4726
1239,0,121,31,29,0,121,30,31,3,6328
1239,0,121,31,29,0,121,30,31,4,10153
1239,0,121,31,29,0,121,30,31,5,11451
1239,0,121,31,29,0,121,30,31,6,14660
1239,0,121,31,29,0,121,30,31,7,19308
1239,0,121,31,29,0,121,30,31,8,20524
1239,0,121,31,29,0,121,30,31,9,23596
1240,0,61,11,16,0,17,10,22,0,1426
1240,0,61,11,16,0,17,10,22,1,2184
1240,0,61,11,16,0,17,10,22,2,3232
1240,0,61,11,16,0,17,10,22,3,6878
1240,0,61,11,16,0,17,10,22,4,9227
1240,0,61,11,16,0,17,10,22,5,12168
1240,0,61,11,16,0,17,10,22,6,12984
1240,0,61,11,16,0,17,10,22,7,15131
1240,0,61,11,16,0,17,10,22,8,21268
1240,0,61,11,16,0,17,10,22,9,21553
1241,0,125,4,0,0,53,0,0,0,2493
1241,0,125,4,0,0,53,0,0,1,2723
1241,0,125,4,0,0,53,0,0,2,4581
1241,0,125,4,0,0,53,0,0,3,9768
1241,0,125,4,0,0,53,0,0,4,9860
1241,0,125,4,0,0,53,0,0,5,11210
1241,0,125,4,0,0,53,0,0,6,14661
1241,0,125,4,0,0,53,0,0,7,17522
1241,0,125,4,0,0,53,0,0,8,19800
1241,0,125,4,0,0,53,0,0,9,21859
1242,1,35,27,8,1,35,24,30,0,1835
1242,1,35,27,8,1,35,24,30,1,2660
1242,1,35,27,8,1,35,24,30,2,2760
1242,1,35,27,8,1,35,24,30,3,2770
1242,1,35,27,8,1,35,24,30,4,7409
1242,1,35,27,8,1,35,24,30,5,9819
1242,1,35,27,8,1,35,24,30,6,12011
1242,1,35,27,8,1,35,24,30,7,17053
1242,1,35,27,8,1,35,24,30,8,19634
1242,1,35,27,8,1,35,24,30,9,22068
1243,1,9,31,13,1,9,11,25,0,1907
1243,1,9,31,13,1,9,11,25,1,3699
1243,1,9,31,13,1,9,11,25,2,4322
1243,1,9,31,13,1,9,11,25,3,4968
1243,1,9,31,13,1,9,11,25,4,8336
1243,1,9,31,13,1,9,11,25,5,9502
1243,1,9,31,13,1,9,11,25,6,10582
1243,1,9,31,13,1,9,11,25,7,16956
1243,1,9,31,13,1,9,11,25,8,19850
1243,1,9,31,13,1,9,11,25,9,23522
1244,1,35,20,23,0,35,28,15,0,1827
1244,1,35,20,23,0,35,28,15,1,2341
1244,1,35,20,23,0,35,28,15,2,4231
1244,1,35,20,23,0,35,28,15,3,4443
1244,1,35,20,23,0,35,28,15,4,8441
1244,1,35,20,23,0,35,28,15,5,9450
1244,1,35,20,23,0,35,28,15,6,14386
1244,1,35,20,23,0,35,28,15,7,17172
1244,1,35,20,23,0,35,28,15,8,20008
1244,1,35,20,23,0,35,28,15,9,21904
1245,0,4,31,0,0,89,10,29,0,1581
1245,0,4,31,0,0,89,10,29,1,3110
1245,0,4,31,0,0,89,10,29,2,3297
1245,0,4,31,0,0,89,10,29,3,7845
1245,0,4,31,0,0,89,10,29,4,10963
1245,0,4,31,0,0,89,10,29,5,12589
1245,0,4,31,0,0,89,10,29,6,14413
1245,0,4,31,0,0,89,10,29,7,17468
1245,0,4,31,0,0,89,10,29,8,21445
1245,0,4,31,0,0,89,10,29,9,22298
1246,0,56,3,12,0,61,16,16,0,1808
1246,0,56,3,12,0,61,16,16,1,2257
1246,0,56,3,12,0,61,16,16,2,4808
1246,0,56,3,12,0,61,16,16,3,9933
1246,0,56,3,12,0,61,16,16,4,10153
1246,0,56,3,12,0,61,16,16,5,13148
1246,0,56,3,12,0,61,16,16,6,14361
1246,0,56,3,12,0,61,16,16,7,17214
1246,0,56,3,12,0,61,16,16,8,19783
1246,0,56,3,12,0,61,16,16,9,21996
1247,0,77,5,29,0,21,0,15,0,1486
1247,0,77,5,29,0,21,0,15,1,2077
1247,0,77,5,29,0,21,0,15,2,4552
1247,0,77,5,29,0,21,0,15,3,6825
1247,0,77,5,29,0,21,0,15,4,8282
1247,0,77,5,29,0,21,0,15,5,11374
1247,0,77,5,29,0,21,0,15,6,13289
1247,0,77,5,29,0,21,0,15,7,18134
1247,0,77,5,29,0,21,0,15,8,21260
1247,0,77,5,29,0,21,0,15,9,21832
1248,1,47,31,10,1,35,28,30,0,1841
1248,1,47,31,10,1,35,28,30,1,3569
1248,1,47,31,10,1,35,28,30,2,3772
1248,1,47,31,10,1,35,28,30,3,4011
1248,1,47,31,10,1,35,28,30,4,6699
1248,1,47,31,10,1,35,28,30,5,7799
1248,1,47,31,10,1,35,28,30,6,12247
1248,1,47,31,10,1,35,28,30,7,15485
1248,1,47,31,10,1,35,28,30,8,18814
1248,1,47,31,10,1,35,28,30,9,22851
1249,1,35,12,24,1,9,30,13,0,2149
1249,1,35,12,24,1,9,30,13,1,2795
1249,1,35,12,24,1,9,30,13,2,3184
1249,1,35,12,24,1,9,30,13,3,4112
1249,1,35,12,24,1,9,30,13,4,9633
1249,1,35,12,24,1,9,30,13,5,10095
1249,1,35,12,24,1,9,30,13,6,13238
1249,1,35,12,24,1,9,30,13,7,17388
1249,1,35,12,24,1,9,30,13,8,20614
1249,1,35,12,24,1,9,30,13,9,22205
1250,0,12,18,29,0,17,31,23,0,2177
1250,0,12,18,29,0,17,31,23,1,3237
1250,0,12,18,29,0,17,31,23,2,5175
1250,0,12,18,29,0,17,31,23,3,6827
1250,0,12,18,29,0,17,31,23,4,10156
1250,0,12,18,29,0,17,31,23,5,11318
1250,0,12,18,29,0,17,31,23,6,13418
1250,0,12,18,29,0,17,31,23,7,17004
1250,0,12,18,29,0,17,31,23,8,21386
1250,0,12,18,29,0,17,31,23,9,21852
1251,0,122,3,0,0,56,1,0,0,1968
1251,0,122,3,0,0,56,1,0,1,2279
1251,0,122,3,0,0,56,1,0,2,3576
1251,0,122,3,0,0,56,1,0,3,10065
1251,0,122,3,0,0,56,1,0,4,10148
1251,0,122,3,0,0,56,1,0,5,13537
1251,0,122,3,0,0,56,1,0,6,15022
1251,0,122,3,0,0,56,1,0,7,17967
1251,0,122,3,0,0,56,1,0,8,19356
1251,0,122,3,0,0,56,1,0,9,21114
1252,0,121,18,8,0,53,0,13,0,1172
1252,0,121,18,8,0,53,0,13,1,2293
1252,0,121,18,8,0,53,0,13,2,5205
1252,0,121,18,8,0,53,0,13,3,8233
1252,0,121,18,8,0,53,0,13,4,8874
1252,0,121,18,8,0,53,0,13,5,12090
1252,0,121,18,8,0,53,0,13,6,13652
1252,0,121,18,8,0,53,0,13,7,17773
1252,0,121,18,8,0,53,0,13,8,20164
1252,0,121,18,8,0,53,0,13,9,23257
1253,0,105,20,0,0,121,6,8,0,1389
1253,0,105,20,0,0,121,6,8,1,1943
1253,0,105,20,0,0,121,6,8,2,4570
1253,0,105,20,0,0,121,6,8,3,7316
1253,0,105,20,0,0,121,6,8,4,8584
1253,0,105,20,0,0,121,6,8,5,11082
1253,0,105,20,0,0,121,6,8,6,13677
1253,0,105,20,0,0,121,6,8,7,17808
1253,0,105,20,0,0,121,6,8,8,20112
1253,0,105,20,0,0,121,6,8,9,22812
1254,0,35,10,8,1,105,28,8,0,1361
1254,0,35,10,8,1,105,28,8,1,2239
1254,0,35,10,8,1,105,28,8,2,2249
1254,0,35,10,8,1,105,28,8,3,4225
1254,0,35,10,8,1,105,28,8,4,8741
1254,0,35,10,8,1,105,28,8,5,9819
1254,0,35,10,8,1,105,28,8,6,12011
1254,0,35,10,8,1,105,28,8,7,17053
1254,0,35,10,8,1,105,28,8,8,19634
1254,0,35,10,8,1,105,28,8,9,22068
1255,0,21,10,11,0,43,6,17,0,2784
1255,0,21,10,11,0,43,6,17,1,3951
1255,0,21,10,11,0,43,6,17,2,5303
1255,0,21,10,11,0,43,6,17,3,7797
1255,0,21,10,11,0,43,6,17,4,9647
1255,0,21,10,11,0,43,6,17,5,12504
1255,0,21,10,11,0,43,6,17,6,13263
1255,0,21,10,11,0,43,6,17,7,17948
1255,0,21,10,11,0,43,6,17,8,21272
1255,0,21,10,11,0,43,6,17,9,23197
1256,0,56,3,29,0,56,1,13,0,1808
1256,0,56,3,29,0,56,1,13,1,2257
1256,0,56,3,29,0,56,1,13,2,4808
1256,0,56,3,29,0,56,1,13,3,9933
1256,0,56,3,29,0,56,1,13,4,10153
1256,0,56,3,29,0,56,1,13,5,11994
1256,0,56,3,29,0,56,1,13,6,13995
1256,0,56,3,29,0,56,1,13,7,17810
1256,0,56,3,29,0,56,1,13,8,21050
1256,0,56,3,29,0,56,1,13,9,21819
1257,0,121,0,8,0,53,0,17,0,752
1257,0,121,0,8,0,53,0,17,1,1412
1257,0,121,0,8,0,53,0,17,2,3995
1257,0,121,0,8,0,53,0,17,3,8247
1257,0,121,0,8,0,53,0,17,4,9104
1257,0,121,0,8,0,53,0,17,5,12090
1257,0,121,0,8,0,53,0,17,6,13652
1257,0,121,0,8,0,53,0,17,7,17773
1257,0,121,0,8,0,53,0,17,8,20164
1257,0,121,0,8,0,53,0,17,9,23257
1258,0,21,10,3,0,121,26,8,0,2784
1258,0,21,10,3,0,121,26,8,1,3951
1258,0,21,10,3,0,121,26,8,2,5303
1258,0,21,10,3,0,121,26,8,3,7797
1258,0,21,10,3,0,121,26,8,4,9647
1258,0,21,10,3,0,121,26,8,5,12627
1258,0,21,10,3,0,121,26,8,6,14525
1258,0,21,10,3,0,121,26,8,7,17887
1258,0,21,10,3,0,121,26,8,8,19631
1258,0,21,10,3,0,121,26,8,9,21790
1259,0,121,7,8,0,121,31,28,0,1078
1259,0,121,7,8,0,121,31,28,1,1419
1259,0,121,7,8,0,121,31,28,2,4968
1259,0,121,7,8,0,121,31,28,3,7291
1259,0,121,7,8,0,121,31,28,4,9535
1259,0,121,7,8,0,121,31,28,5,12090
1259,0,121,7,8,0,121,31,28,6,13652
1259,0,121,7,8,0,121,31,28,7,17773
1259,0,121,7,8,0,121,31,28,8,20164
1259,0,121,7,8,0,121,31,28,9,23257
1260,0,121,10,31,0,121,6,26,0,1110
1260,0,121,10,31,0,121,6,26,1,2571
1260,0,121,10,31,0,121,6,26,2,4117
1260,0,121,10,31,0,121,6,26,3,7977
1260,0,121,10,31,0,121,6,26,4,10035
1260,0,121,10,31,0,121,6,26,5,11508
1260,0,121,10,31,0,121,6,26,6,15139
1260,0,121,10,31,0,121,6,26,7,17726
1260,0,121,10,31,0,121,6,26,8,20986
1260,0,121,10,31,0,121,6,26,9,24467
1261,0,126,3,9,0,126,1,9,0,2687
1261,0,126,3,9,0,126,1,9,1,3141
1261,0,126,3,9,0,126,1,9,2,4419
1261,0,126,3,9,0,126,1,9,3,8327
1261,0,126,3,9,0,126,1,9,4,8806
1261,0,126,3,9,0,126,1,9,5,11098
1261,0,126,3,9,0,126,1,9,6,12152
1261,0,126,3,9,0,126,1,9,7,18323
1261,0,126,3,9,0,126,1,9,8,20738
1261,0,126,3,9,0,126,1,9,9,20831
1262,0,121,4,20,0,4,19,12,0,1358
1262,0,121,4,20,0,4,19,12,1,1877
1262,0,121,4,20,0,4,19,12,2,5031
1262,0,121,4,20,0,4,19,12,3,8874
1262,0,121,4,20,0,4,19,12,4,10075
1262,0,121,4,20,0,4,19,12,5,13002
1262,0,121,4,20,0,4,19,12,6,14401
1262,0,121,4,20,0,4,19,12,7,17461
1262,0,121,4,20,0,4,19,12,8,19675
1262,0,121,4,20,0,4,19,12,9,22629
1263,0,21,2,10,0,121,6,8,0,1840
1263,0,21,2,10,0,121,6,8,1,3838
1263,0,21,2,10,0,121,6,8,2,5617
1263,0,21,2,10,0,121,6,8,3,7355
1263,0,21,2,10,0,121,6,8,4,9014
1263,0,21,2,10,0,121,6,8,5,12556
1263,0,21,2,10,0,121,6,8,6,13367
1263,0,21,2,10,0,121,6,8,7,17096
1263,0,21,2,10,0,121,6,8,8,19779
1263,0,21,2,10,0,121,6,8,9,22360
1264,0,121,0,24,0,121,10,20,0,752
1264,0,121,0,24,0,121,10,20,1,1412
1264,0,121,0,24,0,121,10,20,2,3995
1264,0,121,0,24,0,121,10,20,3,8247
1264,0,121,0,24,0,121,10,20,4,9104
1264,0,121,0,24,0,121,10,20,5,12366
1264,0,121,0,24,0,121,10,20,6,14879
1264,0,121,0,24,0,121,10,20,7,18108
1264,0,121,0,24,0,121,10,20,8,21144
1264,0,121,0,24,0,121,10,20,9,23394
1265,0,53,15,25,0,21,17,15,0,2061
1265,0,53,15,25,0,21,17,15,1,2668
1265,0,53,15,25,0,21,17,15,2,4994
1265,0,53,15,25,0,21,17,15,3,7690
1265,0,53,15,25,0,21,17,15,4,9746
1265,0,53,15,25,0,21,17,15,5,10228
1265,0,53,15,25,0,21,17,15,6,13257
1265,0,53,15,25,0,21,17,15,7,17494
1265,0,53,15,25,0,21,17,15,8,20423
1265,0,53,15,25,0,21,17,15,9,21629
1266,0,121,26,8,0,4,18,9,0,2341
1266,0,121,26,8,0,4,18,9,1,2820
1266,0,121,26,8,0,4,18,9,2,4660
1266,0,121,26,8,0,4,18,9,3,8451
1266,0,121,26,8,0,4,18,9,4,9591
1266,0,121,26,8,0,4,18,9,5,12090
1266,0,121,26,8,0,4,18,9,6,13652
1266,0,121,26,8,0,4,18,9,7,17773
1266,0,121,26,8,0,4,18,9,8,20164
1266,0,121,26,8,0,4,18,9,9,23257
1267,0,121,2,20,0,21,9,2,0,166
1267,0,121,2,20,0,21,9,2,1,2458
1267,0,121,2,20,0,21,9,2,2,4431
1267,0,121,2,20,0,21,9,2,3,7535
1267,0,121,2,20,0,21,9,2,4,9402
1267,0,121,2,20,0,21,9,2,5,13002
1267,0,121,2,20,0,21,9,2,6,14401
1267,0,121,2,20,0,21,9,2,7,17461
1267,0,121,2,20,0,21,9,2,8,19675
1267,0,121,2,20,0,21,9,2,9,22629
1268,0,21,5,24,0,121,18,0,0,2160
1268,0,21,5,24,0,121,18,0,1,2765
1268,0,21,5,24,0,121,18,0,2,5865
1268,0,21,5,24,0,121,18,0,3,7984
1268,0,21,5,24,0,121,18,0,4,10126
1268,0,21,5,24,0,121,18,0,5,11787
1268,0,21,5,24,0,121,18,0,6,13204
1268,0,21,5,24,0,121,18,0,7,18196
1268,0,21,5,24,0,121,18,0,8,20984
1268,0,21,5,24,0,121,18,0,9,20994
1269,0,121,0,30,0,36,10,9,0,752
1269,0,121,0,30,0,36,10,9,1,1412
1269,0,121,0,30,0,36,10,9,2,3995
1269,0,121,0,30,0,36,10,9,3,8247
1269,0,121,0,30,0,36,10,9,4,9104
1269,0,121,0,30,0,36,10,9,5,11859
1269,0,121,0,30,0,36,10,9,6,14921
1269,0,121,0,30,0,36,10,9,7,16721
