field,frame,sub,index,expected
local_lsp_index,37,-1,0,0
local_lsp_index,37,-1,1,72
local_lsp_index,37,-1,2,19
local_lsp_index,37,-1,3,5
bitstream_lsp_index,37,-1,0,0
bitstream_lsp_index,37,-1,1,80
bitstream_lsp_index,37,-1,2,29
bitstream_lsp_index,37,-1,3,5
state_prev_gp_q14,37,0,-1,1995
state_prev_taming,37,0,-1,0
state_old_exc_energy,37,0,-1,647614401
state_old_exc_max_abs,37,0,-1,7090
state_past_qua_en,37,0,0,-15009
state_past_qua_en,37,0,1,-15009
state_past_qua_en,37,0,2,-12077
state_past_qua_en,37,0,3,-12077
local_window_min,37,0,-1,21
local_window_max,37,0,-1,27
local_int_lag,37,0,-1,24
local_frac,37,0,-1,0
local_pitch_code,37,0,-1,14
local_p0,37,0,-1,1
local_c,37,0,-1,7225
local_s,37,0,-1,7
local_ga,37,0,-1,5
local_gb,37,0,-1,0
tap_gp_q14,37,0,-1,5143
tap_gc_q12,37,0,-1,6061
tap_taming,37,0,-1,0
tap_abs_pitch,37,0,-1,26647
tap_abs_code,37,0,-1,26668
tap_saturation_count,37,0,-1,0
bitstream_pitch_code,37,0,-1,14
bitstream_p0,37,0,-1,1
bitstream_int_lag,37,0,-1,24
bitstream_frac,37,0,-1,0
bitstream_c,37,0,-1,4219
bitstream_s,37,0,-1,15
bitstream_ga,37,0,-1,7
bitstream_gb,37,0,-1,3
state_prev_gp_q14,37,1,-1,5143
state_prev_taming,37,1,-1,0
state_old_exc_energy,37,1,-1,590039480
state_old_exc_max_abs,37,1,-1,7090
state_past_qua_en,37,1,0,-12077
state_past_qua_en,37,1,1,-15009
state_past_qua_en,37,1,2,-15009
state_past_qua_en,37,1,3,-12077
local_window_min,37,1,-1,20
local_window_max,37,1,-1,29
local_int_lag,37,1,-1,21
local_frac,37,1,-1,0
local_pitch_code,37,1,-1,5
local_c,37,1,-1,2573
local_s,37,1,-1,0
local_ga,37,1,-1,1
local_gb,37,1,-1,6
tap_gp_q14,37,1,-1,3545
tap_gc_q12,37,1,-1,7692
tap_taming,37,1,-1,0
tap_abs_pitch,37,1,-1,23356
tap_abs_code,37,1,-1,35598
tap_saturation_count,37,1,-1,0
bitstream_pitch_code,37,1,-1,14
bitstream_int_lag,37,1,-1,24
bitstream_frac,37,1,-1,0
bitstream_c,37,1,-1,523
bitstream_s,37,1,-1,13
bitstream_ga,37,1,-1,7
bitstream_gb,37,1,-1,1
local_lsp_index,38,-1,0,1
local_lsp_index,38,-1,1,80
local_lsp_index,38,-1,2,21
local_lsp_index,38,-1,3,5
bitstream_lsp_index,38,-1,0,1
bitstream_lsp_index,38,-1,1,80
bitstream_lsp_index,38,-1,2,29
bitstream_lsp_index,38,-1,3,5
state_prev_gp_q14,38,0,-1,3545
state_prev_taming,38,0,-1,0
state_old_exc_energy,38,0,-1,670378848
state_old_exc_max_abs,38,0,-1,8024
state_past_qua_en,38,0,0,-10831
state_past_qua_en,38,0,1,-12077
state_past_qua_en,38,0,2,-15009
state_past_qua_en,38,0,3,-15009
local_window_min,38,0,-1,21
local_window_max,38,0,-1,27
local_int_lag,38,0,-1,24
local_frac,38,0,-1,0
local_pitch_code,38,0,-1,14
local_p0,38,0,-1,1
local_c,38,0,-1,7225
local_s,38,0,-1,7
local_ga,38,0,-1,5
local_gb,38,0,-1,0
tap_gp_q14,38,0,-1,5143
tap_gc_q12,38,0,-1,8468
tap_taming,38,0,-1,0
tap_abs_pitch,38,0,-1,33801
tap_abs_code,38,0,-1,37536
tap_saturation_count,38,0,-1,0
bitstream_pitch_code,38,0,-1,62
bitstream_p0,38,0,-1,1
bitstream_int_lag,38,0,-1,40
bitstream_frac,38,0,-1,0
bitstream_c,38,0,-1,3927
bitstream_s,38,0,-1,0
bitstream_ga,38,0,-1,3
bitstream_gb,38,0,-1,11
state_prev_gp_q14,38,1,-1,5143
state_prev_taming,38,1,-1,0
state_old_exc_energy,38,1,-1,875356919
state_old_exc_max_abs,38,1,-1,8465
state_past_qua_en,38,1,0,-12077
state_past_qua_en,38,1,1,-10831
state_past_qua_en,38,1,2,-12077
state_past_qua_en,38,1,3,-15009
local_window_min,38,1,-1,20
local_window_max,38,1,-1,29
local_int_lag,38,1,-1,24
local_frac,38,1,-1,0
local_pitch_code,38,1,-1,14
local_c,38,1,-1,1795
local_s,38,1,-1,4
local_ga,38,1,-1,5
local_gb,38,1,-1,6
tap_gp_q14,38,1,-1,1995
tap_gc_q12,38,1,-1,6637
tap_taming,38,1,-1,0
tap_abs_pitch,38,1,-1,13291
tap_abs_code,38,1,-1,30714
tap_saturation_count,38,1,-1,0
bitstream_pitch_code,38,1,-1,17
bitstream_int_lag,38,1,-1,40
bitstream_frac,38,1,-1,0
bitstream_c,38,1,-1,115
bitstream_s,38,1,-1,7
bitstream_ga,38,1,-1,7
bitstream_gb,38,1,-1,3
local_lsp_index,39,-1,0,0
local_lsp_index,39,-1,1,80
local_lsp_index,39,-1,2,14
local_lsp_index,39,-1,3,5
bitstream_lsp_index,39,-1,0,0
bitstream_lsp_index,39,-1,1,72
bitstream_lsp_index,39,-1,2,12
bitstream_lsp_index,39,-1,3,5
state_prev_gp_q14,39,0,-1,1995
state_prev_taming,39,0,-1,0
state_old_exc_energy,39,0,-1,966801587
state_old_exc_max_abs,39,0,-1,8465
state_past_qua_en,39,0,0,-15009
state_past_qua_en,39,0,1,-12077
state_past_qua_en,39,0,2,-10831
state_past_qua_en,39,0,3,-12077
local_window_min,39,0,-1,21
local_window_max,39,0,-1,27
local_int_lag,39,0,-1,24
local_frac,39,0,-1,0
local_pitch_code,39,0,-1,14
local_p0,39,0,-1,1
local_c,39,0,-1,3129
local_s,39,0,-1,7
local_ga,39,0,-1,5
local_gb,39,0,-1,0
tap_gp_q14,39,0,-1,5143
tap_gc_q12,39,0,-1,7661
tap_taming,39,0,-1,0
tap_abs_pitch,39,0,-1,29725
tap_abs_code,39,0,-1,35240
tap_saturation_count,39,0,-1,0
bitstream_pitch_code,39,0,-1,38
bitstream_p0,39,0,-1,1
bitstream_int_lag,39,0,-1,32
bitstream_frac,39,0,-1,0
bitstream_c,39,0,-1,3695
bitstream_s,39,0,-1,9
bitstream_ga,39,0,-1,6
bitstream_gb,39,0,-1,7
state_prev_gp_q14,39,1,-1,5143
state_prev_taming,39,1,-1,0
state_old_exc_energy,39,1,-1,1044774624
state_old_exc_max_abs,39,1,-1,8465
state_past_qua_en,39,1,0,-12077
state_past_qua_en,39,1,1,-15009
state_past_qua_en,39,1,2,-12077
state_past_qua_en,39,1,3,-10831
local_window_min,39,1,-1,20
local_window_max,39,1,-1,29
local_int_lag,39,1,-1,24
local_frac,39,1,-1,0
local_pitch_code,39,1,-1,14
local_c,39,1,-1,1794
local_s,39,1,-1,4
local_ga,39,1,-1,5
local_gb,39,1,-1,0
tap_gp_q14,39,1,-1,5143
tap_gc_q12,39,1,-1,7589
tap_taming,39,1,-1,0
tap_abs_pitch,39,1,-1,32307
tap_abs_code,39,1,-1,37502
tap_saturation_count,39,1,-1,0
bitstream_pitch_code,39,1,-1,17
bitstream_int_lag,39,1,-1,32
bitstream_frac,39,1,-1,0
bitstream_c,39,1,-1,4211
bitstream_s,39,1,-1,0
bitstream_ga,39,1,-1,3
bitstream_gb,39,1,-1,9
local_lsp_index,40,-1,0,0
local_lsp_index,40,-1,1,80
local_lsp_index,40,-1,2,29
local_lsp_index,40,-1,3,5
bitstream_lsp_index,40,-1,0,0
bitstream_lsp_index,40,-1,1,80
bitstream_lsp_index,40,-1,2,8
bitstream_lsp_index,40,-1,3,5
state_prev_gp_q14,40,0,-1,5143
state_prev_taming,40,0,-1,0
state_old_exc_energy,40,0,-1,1042632213
state_old_exc_max_abs,40,0,-1,8459
state_past_qua_en,40,0,0,-12077
state_past_qua_en,40,0,1,-12077
state_past_qua_en,40,0,2,-15009
state_past_qua_en,40,0,3,-12077
local_window_min,40,0,-1,21
local_window_max,40,0,-1,27
local_int_lag,40,0,-1,24
local_frac,40,0,-1,0
local_pitch_code,40,0,-1,14
local_p0,40,0,-1,1
local_c,40,0,-1,1802
local_s,40,0,-1,5
local_ga,40,0,-1,5
local_gb,40,0,-1,0
tap_gp_q14,40,0,-1,5143
tap_gc_q12,40,0,-1,8000
tap_taming,40,0,-1,0
tap_abs_pitch,40,0,-1,33027
tap_abs_code,40,0,-1,39533
tap_saturation_count,40,0,-1,0
bitstream_pitch_code,40,0,-1,14
bitstream_p0,40,0,-1,1
bitstream_int_lag,40,0,-1,24
bitstream_frac,40,0,-1,0
bitstream_c,40,0,-1,312
bitstream_s,40,0,-1,15
bitstream_ga,40,0,-1,1
bitstream_gb,40,0,-1,7
state_prev_gp_q14,40,1,-1,5143
state_prev_taming,40,1,-1,0
state_old_exc_energy,40,1,-1,1044157890
state_old_exc_max_abs,40,1,-1,8688
state_past_qua_en,40,1,0,-12077
state_past_qua_en,40,1,1,-12077
state_past_qua_en,40,1,2,-12077
state_past_qua_en,40,1,3,-15009
local_window_min,40,1,-1,20
local_window_max,40,1,-1,29
local_int_lag,40,1,-1,24
local_frac,40,1,-1,0
local_pitch_code,40,1,-1,14
local_c,40,1,-1,1802
local_s,40,1,-1,5
local_ga,40,1,-1,5
local_gb,40,1,-1,6
tap_gp_q14,40,1,-1,1995
tap_gc_q12,40,1,-1,6044
tap_taming,40,1,-1,0
tap_abs_pitch,40,1,-1,12875
tap_abs_code,40,1,-1,29867
tap_saturation_count,40,1,-1,0
bitstream_pitch_code,40,1,-1,14
bitstream_int_lag,40,1,-1,24
bitstream_frac,40,1,-1,0
bitstream_c,40,1,-1,210
bitstream_s,40,1,-1,15
bitstream_ga,40,1,-1,7
bitstream_gb,40,1,-1,3
local_lsp_index,41,-1,0,0
local_lsp_index,41,-1,1,80
local_lsp_index,41,-1,2,9
local_lsp_index,41,-1,3,5
bitstream_lsp_index,41,-1,0,0
bitstream_lsp_index,41,-1,1,80
bitstream_lsp_index,41,-1,2,29
bitstream_lsp_index,41,-1,3,5
state_prev_gp_q14,41,0,-1,1995
state_prev_taming,41,0,-1,0
state_old_exc_energy,41,0,-1,1045175383
state_old_exc_max_abs,41,0,-1,8688
state_past_qua_en,41,0,0,-15009
state_past_qua_en,41,0,1,-12077
state_past_qua_en,41,0,2,-12077
state_past_qua_en,41,0,3,-12077
local_window_min,41,0,-1,21
local_window_max,41,0,-1,27
local_int_lag,41,0,-1,24
local_frac,41,0,-1,0
local_pitch_code,41,0,-1,14
local_p0,41,0,-1,1
local_c,41,0,-1,1082
local_s,41,0,-1,7
local_ga,41,0,-1,5
local_gb,41,0,-1,6
tap_gp_q14,41,0,-1,1995
tap_gc_q12,41,0,-1,5251
tap_taming,41,0,-1,0
tap_abs_pitch,41,0,-1,10748
tap_abs_code,41,0,-1,24154
tap_saturation_count,41,0,-1,0
bitstream_pitch_code,41,0,-1,62
bitstream_p0,41,0,-1,1
bitstream_int_lag,41,0,-1,40
bitstream_frac,41,0,-1,0
bitstream_c,41,0,-1,4211
bitstream_s,41,0,-1,15
bitstream_ga,41,0,-1,4
bitstream_gb,41,0,-1,9
state_prev_gp_q14,41,1,-1,1995
state_prev_taming,41,1,-1,0
state_old_exc_energy,41,1,-1,830325419
state_old_exc_max_abs,41,1,-1,8688
state_past_qua_en,41,1,0,-15009
state_past_qua_en,41,1,1,-15009
state_past_qua_en,41,1,2,-12077
state_past_qua_en,41,1,3,-12077
local_window_min,41,1,-1,20
local_window_max,41,1,-1,29
local_int_lag,41,1,-1,24
local_frac,41,1,-1,0
local_pitch_code,41,1,-1,14
local_c,41,1,-1,7225
local_s,41,1,-1,7
local_ga,41,1,-1,5
local_gb,41,1,-1,0
tap_gp_q14,41,1,-1,5143
tap_gc_q12,41,1,-1,6061
tap_taming,41,1,-1,0
tap_abs_pitch,41,1,-1,26766
tap_abs_code,41,1,-1,26668
tap_saturation_count,41,1,-1,0
bitstream_pitch_code,41,1,-1,17
bitstream_int_lag,41,1,-1,40
bitstream_frac,41,1,-1,0
bitstream_c,41,1,-1,4216
bitstream_s,41,1,-1,14
bitstream_ga,41,1,-1,5
bitstream_gb,41,1,-1,3
local_lsp_index,42,-1,0,1
local_lsp_index,42,-1,1,80
local_lsp_index,42,-1,2,29
local_lsp_index,42,-1,3,4
bitstream_lsp_index,42,-1,0,0
bitstream_lsp_index,42,-1,1,80
bitstream_lsp_index,42,-1,2,29
bitstream_lsp_index,42,-1,3,5
state_prev_gp_q14,42,0,-1,5143
state_prev_taming,42,0,-1,0
state_old_exc_energy,42,0,-1,720690407
state_old_exc_max_abs,42,0,-1,8688
state_past_qua_en,42,0,0,-12077
state_past_qua_en,42,0,1,-15009
state_past_qua_en,42,0,2,-15009
state_past_qua_en,42,0,3,-12077
local_window_min,42,0,-1,21
local_window_max,42,0,-1,27
local_int_lag,42,0,-1,24
local_frac,42,0,-1,0
local_pitch_code,42,0,-1,14
local_p0,42,0,-1,1
local_c,42,0,-1,1794
local_s,42,0,-1,4
local_ga,42,0,-1,5
local_gb,42,0,-1,0
tap_gp_q14,42,0,-1,5143
tap_gc_q12,42,0,-1,6610
tap_taming,42,0,-1,0
tap_abs_pitch,42,0,-1,32090
tap_abs_code,42,0,-1,32665
tap_saturation_count,42,0,-1,0
bitstream_pitch_code,42,0,-1,14
bitstream_p0,42,0,-1,1
bitstream_int_lag,42,0,-1,24
bitstream_frac,42,0,-1,0
bitstream_c,42,0,-1,291
bitstream_s,42,0,-1,1
bitstream_ga,42,0,-1,0
bitstream_gb,42,0,-1,15
state_prev_gp_q14,42,1,-1,5143
state_prev_taming,42,1,-1,0
state_old_exc_energy,42,1,-1,678243227
state_old_exc_max_abs,42,1,-1,7731
state_past_qua_en,42,1,0,-12077
state_past_qua_en,42,1,1,-12077
state_past_qua_en,42,1,2,-15009
state_past_qua_en,42,1,3,-15009
local_window_min,42,1,-1,20
local_window_max,42,1,-1,29
local_int_lag,42,1,-1,21
local_frac,42,1,-1,0
local_pitch_code,42,1,-1,5
local_c,42,1,-1,5174
local_s,42,1,-1,15
local_ga,42,1,-1,5
local_gb,42,1,-1,6
tap_gp_q14,42,1,-1,1995
tap_gc_q12,42,1,-1,5469
tap_taming,42,1,-1,0
tap_abs_pitch,42,1,-1,13878
tap_abs_code,42,1,-1,25310
tap_saturation_count,42,1,-1,0
bitstream_pitch_code,42,1,-1,14
bitstream_int_lag,42,1,-1,24
bitstream_frac,42,1,-1,0
bitstream_c,42,1,-1,4219
bitstream_s,42,1,-1,15
bitstream_ga,42,1,-1,1
bitstream_gb,42,1,-1,9
local_lsp_index,43,-1,0,0
local_lsp_index,43,-1,1,72
local_lsp_index,43,-1,2,13
local_lsp_index,43,-1,3,4
bitstream_lsp_index,43,-1,0,1
bitstream_lsp_index,43,-1,1,80
bitstream_lsp_index,43,-1,2,29
bitstream_lsp_index,43,-1,3,5
state_prev_gp_q14,43,0,-1,1995
state_prev_taming,43,0,-1,0
state_old_exc_energy,43,0,-1,664117277
state_old_exc_max_abs,43,0,-1,7731
state_past_qua_en,43,0,0,-15009
state_past_qua_en,43,0,1,-12077
state_past_qua_en,43,0,2,-12077
state_past_qua_en,43,0,3,-15009
local_window_min,43,0,-1,21
local_window_max,43,0,-1,27
local_int_lag,43,0,-1,24
local_frac,43,0,-1,0
local_pitch_code,43,0,-1,14
local_p0,43,0,-1,1
local_c,43,0,-1,2819
local_s,43,0,-1,4
local_ga,43,0,-1,5
local_gb,43,0,-1,0
tap_gp_q14,43,0,-1,5143
tap_gc_q12,43,0,-1,6893
tap_taming,43,0,-1,0
tap_abs_pitch,43,0,-1,30976
tap_abs_code,43,0,-1,30330
tap_saturation_count,43,0,-1,0
bitstream_pitch_code,43,0,-1,62
bitstream_p0,43,0,-1,1
bitstream_int_lag,43,0,-1,40
bitstream_frac,43,0,-1,0
bitstream_c,43,0,-1,371
bitstream_s,43,0,-1,3
bitstream_ga,43,0,-1,3
bitstream_gb,43,0,-1,11
state_prev_gp_q14,43,1,-1,5143
state_prev_taming,43,1,-1,0
state_old_exc_energy,43,1,-1,773612592
state_old_exc_max_abs,43,1,-1,7091
state_past_qua_en,43,1,0,-12077
state_past_qua_en,43,1,1,-15009
state_past_qua_en,43,1,2,-12077
state_past_qua_en,43,1,3,-12077
local_window_min,43,1,-1,20
local_window_max,43,1,-1,29
local_int_lag,43,1,-1,21
local_frac,43,1,-1,0
local_pitch_code,43,1,-1,5
local_c,43,1,-1,2573
local_s,43,1,-1,0
local_ga,43,1,-1,1
local_gb,43,1,-1,6
tap_gp_q14,43,1,-1,3545
tap_gc_q12,43,1,-1,8607
tap_taming,43,1,-1,0
tap_abs_pitch,43,1,-1,23702
tap_abs_code,43,1,-1,39832
tap_saturation_count,43,1,-1,0
bitstream_pitch_code,43,1,-1,17
bitstream_int_lag,43,1,-1,40
bitstream_frac,43,1,-1,0
bitstream_c,43,1,-1,4183
bitstream_s,43,1,-1,12
bitstream_ga,43,1,-1,3
bitstream_gb,43,1,-1,11
local_lsp_index,44,-1,0,1
local_lsp_index,44,-1,1,80
local_lsp_index,44,-1,2,21
local_lsp_index,44,-1,3,5
bitstream_lsp_index,44,-1,0,0
bitstream_lsp_index,44,-1,1,72
bitstream_lsp_index,44,-1,2,12
bitstream_lsp_index,44,-1,3,5
state_prev_gp_q14,44,0,-1,3545
state_prev_taming,44,0,-1,0
state_old_exc_energy,44,0,-1,888542304
state_old_exc_max_abs,44,0,-1,8939
state_past_qua_en,44,0,0,-10831
state_past_qua_en,44,0,1,-12077
state_past_qua_en,44,0,2,-15009
state_past_qua_en,44,0,3,-12077
local_window_min,44,0,-1,21
local_window_max,44,0,-1,27
local_int_lag,44,0,-1,21
local_frac,44,0,-1,0
local_pitch_code,44,0,-1,5
local_p0,44,0,-1,0
local_c,44,0,-1,5177
local_s,44,0,-1,15
local_ga,44,0,-1,5
local_gb,44,0,-1,6
tap_gp_q14,44,0,-1,1995
tap_gc_q12,44,0,-1,6446
tap_taming,44,0,-1,0
tap_abs_pitch,44,0,-1,14718
tap_abs_code,44,0,-1,29969
tap_saturation_count,44,0,-1,0
bitstream_pitch_code,44,0,-1,38
bitstream_p0,44,0,-1,1
bitstream_int_lag,44,0,-1,32
bitstream_frac,44,0,-1,0
bitstream_c,44,0,-1,307
bitstream_s,44,0,-1,12
bitstream_ga,44,0,-1,3
bitstream_gb,44,0,-1,11
state_prev_gp_q14,44,1,-1,1995
state_prev_taming,44,1,-1,0
state_old_exc_energy,44,1,-1,888572142
state_old_exc_max_abs,44,1,-1,8939
state_past_qua_en,44,1,0,-15009
state_past_qua_en,44,1,1,-10831
state_past_qua_en,44,1,2,-12077
state_past_qua_en,44,1,3,-15009
local_window_min,44,1,-1,20
local_window_max,44,1,-1,29
local_int_lag,44,1,-1,24
local_frac,44,1,-1,0
local_pitch_code,44,1,-1,14
local_c,44,1,-1,7682
local_s,44,1,-1,0
local_ga,44,1,-1,5
local_gb,44,1,-1,0
tap_gp_q14,44,1,-1,5143
tap_gc_q12,44,1,-1,7476
tap_taming,44,1,-1,0
tap_abs_pitch,44,1,-1,29915
tap_abs_code,44,1,-1,32894
tap_saturation_count,44,1,-1,0
bitstream_pitch_code,44,1,-1,17
bitstream_int_lag,44,1,-1,32
bitstream_frac,44,1,-1,0
bitstream_c,44,1,-1,3635
bitstream_s,44,1,-1,8
bitstream_ga,44,1,-1,3
bitstream_gb,44,1,-1,9
local_lsp_index,45,-1,0,0
local_lsp_index,45,-1,1,80
local_lsp_index,45,-1,2,4
local_lsp_index,45,-1,3,5
bitstream_lsp_index,45,-1,0,0
bitstream_lsp_index,45,-1,1,80
bitstream_lsp_index,45,-1,2,8
bitstream_lsp_index,45,-1,3,5
state_prev_gp_q14,45,0,-1,5143
state_prev_taming,45,0,-1,0
state_old_exc_energy,45,0,-1,992449096
state_old_exc_max_abs,45,0,-1,8939
state_past_qua_en,45,0,0,-12077
state_past_qua_en,45,0,1,-15009
state_past_qua_en,45,0,2,-10831
state_past_qua_en,45,0,3,-12077
local_window_min,45,0,-1,21
local_window_max,45,0,-1,27
local_int_lag,45,0,-1,21
local_frac,45,0,-1,0
local_pitch_code,45,0,-1,5
local_p0,45,0,-1,0
local_c,45,0,-1,5218
local_s,45,0,-1,12
local_ga,45,0,-1,5
local_gb,45,0,-1,0
tap_gp_q14,45,0,-1,5143
tap_gc_q12,45,0,-1,7844
tap_taming,45,0,-1,0
tap_abs_pitch,45,0,-1,36917
tap_abs_code,45,0,-1,36300
tap_saturation_count,45,0,-1,0
bitstream_pitch_code,45,0,-1,14
bitstream_p0,45,0,-1,1
bitstream_int_lag,45,0,-1,24
bitstream_frac,45,0,-1,0
bitstream_c,45,0,-1,4624
bitstream_s,45,0,-1,11
bitstream_ga,45,0,-1,1
bitstream_gb,45,0,-1,9
state_prev_gp_q14,45,1,-1,5143
state_prev_taming,45,1,-1,0
state_old_exc_energy,45,1,-1,1037009120
state_old_exc_max_abs,45,1,-1,8939
state_past_qua_en,45,1,0,-12077
state_past_qua_en,45,1,1,-12077
state_past_qua_en,45,1,2,-15009
state_past_qua_en,45,1,3,-10831
local_window_min,45,1,-1,20
local_window_max,45,1,-1,29
local_int_lag,45,1,-1,24
local_frac,45,1,-1,0
local_pitch_code,45,1,-1,14
local_c,45,1,-1,7682
local_s,45,1,-1,0
local_ga,45,1,-1,5
local_gb,45,1,-1,0
tap_gp_q14,45,1,-1,5143
tap_gc_q12,45,1,-1,8315
tap_taming,45,1,-1,0
tap_abs_pitch,45,1,-1,35975
tap_abs_code,45,1,-1,38480
tap_saturation_count,45,1,-1,0
bitstream_pitch_code,45,1,-1,14
bitstream_int_lag,45,1,-1,24
bitstream_frac,45,1,-1,0
bitstream_c,45,1,-1,38
bitstream_s,45,1,-1,13
bitstream_ga,45,1,-1,4
bitstream_gb,45,1,-1,7
local_lsp_index,46,-1,0,0
local_lsp_index,46,-1,1,80
local_lsp_index,46,-1,2,9
local_lsp_index,46,-1,3,4
bitstream_lsp_index,46,-1,0,0
bitstream_lsp_index,46,-1,1,80
bitstream_lsp_index,46,-1,2,29
bitstream_lsp_index,46,-1,3,5
state_prev_gp_q14,46,0,-1,5143
state_prev_taming,46,0,-1,0
state_old_exc_energy,46,0,-1,1054921770
state_old_exc_max_abs,46,0,-1,8614
state_past_qua_en,46,0,0,-12077
state_past_qua_en,46,0,1,-12077
state_past_qua_en,46,0,2,-12077
state_past_qua_en,46,0,3,-15009
local_window_min,46,0,-1,21
local_window_max,46,0,-1,27
local_int_lag,46,0,-1,21
local_frac,46,0,-1,0
local_pitch_code,46,0,-1,5
local_p0,46,0,-1,0
local_c,46,0,-1,5218
local_s,46,0,-1,12
local_ga,46,0,-1,5
local_gb,46,0,-1,6
tap_gp_q14,46,0,-1,1995
tap_gc_q12,46,0,-1,6115
tap_taming,46,0,-1,0
tap_abs_pitch,46,0,-1,14917
tap_abs_code,46,0,-1,28299
tap_saturation_count,46,0,-1,0
bitstream_pitch_code,46,0,-1,62
bitstream_p0,46,0,-1,1
bitstream_int_lag,46,0,-1,40
bitstream_frac,46,0,-1,0
bitstream_c,46,0,-1,1448
bitstream_s,46,0,-1,2
bitstream_ga,46,0,-1,1
bitstream_gb,46,0,-1,9
state_prev_gp_q14,46,1,-1,1995
state_prev_taming,46,1,-1,0
state_old_exc_energy,46,1,-1,1017505016
state_old_exc_max_abs,46,1,-1,8614
state_past_qua_en,46,1,0,-15009
state_past_qua_en,46,1,1,-12077
state_past_qua_en,46,1,2,-12077
state_past_qua_en,46,1,3,-12077
local_window_min,46,1,-1,20
local_window_max,46,1,-1,29
local_int_lag,46,1,-1,21
local_frac,46,1,-1,0
local_pitch_code,46,1,-1,5
local_c,46,1,-1,2109
local_s,46,1,-1,6
local_ga,46,1,-1,5
local_gb,46,1,-1,6
tap_gp_q14,46,1,-1,1995
tap_gc_q12,46,1,-1,5251
tap_taming,46,1,-1,0
tap_abs_pitch,46,1,-1,12798
tap_abs_code,46,1,-1,24154
tap_saturation_count,46,1,-1,0
bitstream_pitch_code,46,1,-1,17
bitstream_int_lag,46,1,-1,40
bitstream_frac,46,1,-1,0
bitstream_c,46,1,-1,3927
bitstream_s,46,1,-1,0
bitstream_ga,46,1,-1,7
bitstream_gb,46,1,-1,3
local_lsp_index,47,-1,0,0
local_lsp_index,47,-1,1,80
local_lsp_index,47,-1,2,9
local_lsp_index,47,-1,3,4
bitstream_lsp_index,47,-1,0,0
bitstream_lsp_index,47,-1,1,80
bitstream_lsp_index,47,-1,2,29
bitstream_lsp_index,47,-1,3,5
state_prev_gp_q14,47,0,-1,1995
state_prev_taming,47,0,-1,0
state_old_exc_energy,47,0,-1,872169559
state_old_exc_max_abs,47,0,-1,8614
state_past_qua_en,47,0,0,-15009
state_past_qua_en,47,0,1,-15009
state_past_qua_en,47,0,2,-12077
state_past_qua_en,47,0,3,-12077
local_window_min,47,0,-1,21
local_window_max,47,0,-1,27
local_int_lag,47,0,-1,24
local_frac,47,0,-1,0
local_pitch_code,47,0,-1,14
local_p0,47,0,-1,1
local_c,47,0,-1,2819
local_s,47,0,-1,4
local_ga,47,0,-1,5
local_gb,47,0,-1,0
tap_gp_q14,47,0,-1,5143
tap_gc_q12,47,0,-1,6061
tap_taming,47,0,-1,0
tap_abs_pitch,47,0,-1,28795
tap_abs_code,47,0,-1,26668
tap_saturation_count,47,0,-1,0
bitstream_pitch_code,47,0,-1,14
bitstream_p0,47,0,-1,1
bitstream_int_lag,47,0,-1,24
bitstream_frac,47,0,-1,0
bitstream_c,47,0,-1,3693
bitstream_s,47,0,-1,7
bitstream_ga,47,0,-1,4
bitstream_gb,47,0,-1,9
state_prev_gp_q14,47,1,-1,5143
state_prev_taming,47,1,-1,0
state_old_exc_energy,47,1,-1,748395630
state_old_exc_max_abs,47,1,-1,8305
state_past_qua_en,47,1,0,-12077
state_past_qua_en,47,1,1,-15009
state_past_qua_en,47,1,2,-15009
state_past_qua_en,47,1,3,-12077
local_window_min,47,1,-1,20
local_window_max,47,1,-1,29
local_int_lag,47,1,-1,21
local_frac,47,1,-1,0
local_pitch_code,47,1,-1,5
local_c,47,1,-1,2573
local_s,47,1,-1,0
local_ga,47,1,-1,1
local_gb,47,1,-1,6
tap_gp_q14,47,1,-1,3545
tap_gc_q12,47,1,-1,7692
tap_taming,47,1,-1,0
tap_abs_pitch,47,1,-1,23394
tap_abs_code,47,1,-1,35598
tap_saturation_count,47,1,-1,0
bitstream_pitch_code,47,1,-1,14
bitstream_int_lag,47,1,-1,24
bitstream_frac,47,1,-1,0
bitstream_c,47,1,-1,4715
bitstream_s,47,1,-1,7
bitstream_ga,47,1,-1,4
bitstream_gb,47,1,-1,11
local_lsp_index,48,-1,0,1
local_lsp_index,48,-1,1,80
local_lsp_index,48,-1,2,9
local_lsp_index,48,-1,3,5
bitstream_lsp_index,48,-1,0,1
bitstream_lsp_index,48,-1,1,80
bitstream_lsp_index,48,-1,2,29
bitstream_lsp_index,48,-1,3,5
state_prev_gp_q14,48,0,-1,3545
state_prev_taming,48,0,-1,0
state_old_exc_energy,48,0,-1,733813317
state_old_exc_max_abs,48,0,-1,8024
state_past_qua_en,48,0,0,-10831
state_past_qua_en,48,0,1,-12077
state_past_qua_en,48,0,2,-15009
state_past_qua_en,48,0,3,-15009
local_window_min,48,0,-1,21
local_window_max,48,0,-1,27
local_int_lag,48,0,-1,24
local_frac,48,0,-1,0
local_pitch_code,48,0,-1,14
local_p0,48,0,-1,1
local_c,48,0,-1,7225
local_s,48,0,-1,7
local_ga,48,0,-1,5
local_gb,48,0,-1,0
tap_gp_q14,48,0,-1,5143
tap_gc_q12,48,0,-1,8468
tap_taming,48,0,-1,0
tap_abs_pitch,48,0,-1,33604
tap_abs_code,48,0,-1,37536
